,Date,User ID,Tweet Count,Tweet Location,Tweet,label,Clean
6794,2023-01-29,115413148.0,9158,INDONESIA,kalau nanti presiden pak anies galang persatuan asean jd kekuatan dunia,Positive,kalau nanti pak galang persatuan asean jd kekuatan dunia
6797,2023-01-29,3074446716.0,4682,Indonesia,waras anies for presiden,Negative,waras for
6802,2023-01-29,64081822.0,618,Sidoarjo,purn jend gatot  mengatakan anies pasti jadi presiden indonesia,Positive,purn jend gatot  mengatakan pasti jadi indonesia
6803,2023-01-29,97885984.0,4417,Jakarta Indonesia,terima kasih kepada partai demokrat atas dipilihnya bapak menjadi calon presiden terima kasih iwan tarigan ketua umum barisan relawan anies presiden indonesia,Positive,terima kasih kepada partai demokrat atas dipilihnya bapak menjadi calon terima kasih iwan tarigan ketua umum barisan relawan indonesia
6813,2023-01-28,737907978.0,1456,,kusut jakarta biang rame diangkat terus di bahas terus anies terus terus jadi presiden,Positive,kusut jakarta biang rame diangkat terus di bahas terus terus terus jadi
6815,2023-01-28,715696111.0,9254,Nusantara,teriakan anies baswedan presiden menggema di selasela acara doa bersama zikir dan deklarasi se madura di alunalun masjid jami kota sampang madura jawa timur sabtu januari,Negative,teriakan menggema di selasela acara doa bersama zikir dan deklarasi se madura di alunalun masjid jami kota sampang madura jawa timur sabtu januari
6816,2023-01-28,3435242294.0,80254,Dihati IU,makanya gue netral ganjar dan anies ya sama saja kok dan kpu sudah pasti memenangkan dari pdip gue yakin itu selama kpu itu aja puan maharani bisa jadi presiden,Positive,makanya gue netral dan ya sama saja kok dan kpu sudah pasti memenangkan dari pdip gue yakin itu selama kpu itu aja puan maharani bisa jadi
6817,2023-01-28,97205349.0,23930,Pati - Central Java,fadz itu proyek presiden jadi ntar diresmikan saat owi lengser anies presiden,Negative,fadz itu proyek jadi ntar diresmikan saat owi lengser
6818,2023-01-28,1452998210.0,2185,,semoga pak anies jadi presiden terpilih di republik indonesia di pemilu tahun aamiin,Positive,semoga pak jadi terpilih di republik indonesia di pemilu tahun aamiin
6821,2023-01-28,2651176428.0,65587,,masyarakat pro perubahan seharusmya mendorong agar prabowo atau anies mengundurkan diri agar bisa satu suara di pilpres tp karena prabowo lebih siap dgn koalisi parpolnya anies sebaiknya legowo mengundurkan diri anies bisa jadi kepala brin atau menpora jika ps presiden,Positive,masyarakat pro perubahan seharusmya mendorong agar atau mengundurkan diri agar bisa satu suara di pilpres tp karena lebih siap dgn koalisi parpolnya sebaiknya legowo mengundurkan diri bisa jadi kepala brin atau menpora jika ps
6826,2023-01-28,1307539483.0,2057,,hal itu disampaikan saiful mujani research and consulting smrc saiful mujani yang mengungkapkan potensi ridwan kamil dapat menghambat prabowo dan anies yang kini digadang sebagai bakal calon presiden,Negative,hal itu disampaikan saiful mujani research and consulting smrc saiful mujani yang mengungkapkan potensi ridwan kamil dapat menghambat dan yang kini digadang sebagai bakal calon
6827,2023-01-28,2297291190.0,637,,tanjung ass wb maju terus pak anies yg lain pasti mundur teratur apa gak ngeri nama pak anies disebut terus sebagai presiden seantero jagat raya insya allah dgn izin allahamin ya rabal alaminwahay allah yg mengatur jagat rayakami mhn jadikalh pak anies presiden,Negative,tanjung ass wb maju terus pak yg lain pasti mundur teratur apa gak ngeri nama pak disebut terus sebagai seantero jagat raya insya allah dgn izin allahamin ya rabal alaminwahay allah yg mengatur jagat rayakami mhn jadikalh pak
6830,2023-01-28,2297291190.0,637,,seng gak ada lawan mestinya pak anies menang mutlak krn yg lainnya cuma calon presiden garis tangan dari langit sdh menetapkan pak anies jadi presiden amin,Positive,seng gak ada lawan mestinya pak menang mutlak krn yg lainnya cuma calon garis tangan dari langit sdh menetapkan pak jadi amin
6840,2023-01-28,131487827.0,1983,,hal itu disampaikan saiful mujani research and consulting smrc saiful mujani yang mengungkapkan potensi ridwan kamil dapat menghambat prabowo dan anies yang kini digadang sebagai bakal calon presiden,Negative,hal itu disampaikan saiful mujani research and consulting smrc saiful mujani yang mengungkapkan potensi ridwan kamil dapat menghambat dan yang kini digadang sebagai bakal calon
6843,2023-01-28,46693036.0,46805,,gubernur jawa tengah jateng ganjar pranowo bertemu secara langsung dengan bakal calon presiden capres anies baswedan bahkan keduanya duduk dalam satu meja dalam pertemuan tersebut momen langka tersebut terjadi pada acara pernikahan komika,Negative,gubernur jawa tengah jateng bertemu secara langsung dengan bakal calon capres bahkan keduanya duduk dalam satu meja dalam pertemuan tersebut momen langka tersebut terjadi pada acara pernikahan komika
6846,2023-01-28,46693036.0,46805,,para ulama dan habib di madura jawa timur mengalirkan dukungan kepada anies baswedan sebagai calon presiden carpes deklarasi dukungan dibacakan di sampang madura pada sabtu yang dihadiri ribuan umat islam mendeklarasikan dukungan,Positive,para ulama dan habib di madura jawa timur mengalirkan dukungan kepada sebagai calon carpes deklarasi dukungan dibacakan di sampang madura pada sabtu yang dihadiri ribuan umat islam mendeklarasikan dukungan
6860,2023-01-28,428008436.0,1216,,insya allah pak anies presiden agar demokrasi kembali ke indonesia raya,Positive,insya allah pak agar demokrasi kembali ke indonesia raya
6862,2023-01-28,17128975.0,732312,,hampir empat bulan anies baswedan diusung sebagai calon presiden oleh partai nasdem namun hingga saat ini belum ada koalisi yang ajeg terbentuk bagaimana pergerakan partai koalisi simak dalam,Positive,hampir empat bulan diusung sebagai calon oleh partai nasdem namun hingga saat ini belum ada koalisi yang ajeg terbentuk bagaimana pergerakan partai koalisi simak dalam
6868,2023-01-28,3228154548.0,75908,"Kota Malang, Jawa Timur",waras yg jelas presiden bukan anies,Positive,waras yg jelas bukan
6870,2023-01-28,2916646566.0,1010,"DKI Jakarta, Indonesia",anies baswedan pidato kebangsaan bakal calon presiden ri,Negative,pidato kebangsaan bakal calon
6877,2023-01-28,60270427.0,46909,"TURIN, ITALY",presiden gue lah bukan ahy apalgi anies capres ke,Negative,gue lah bukan ahy apalgi capres ke
6885,2023-01-28,306615832.0,7501,,bismillah selamatkan rakyat dari oligarki anies presiden ri,Positive,bismillah selamatkan rakyat dari oligarki
6888,2023-01-28,71436318.0,675034,Indonesia,partai demokrat mendukung anies baswedan sebagai bakal calon presiden di pemilu ketua umum partai demokrat agus harimurti yudhoyono mengajak partai nasdem dan pks segera membentuk sekretariat koalisi perubahan selengkapnya di,Positive,partai demokrat mendukung sebagai bakal calon di pemilu ketua umum partai demokrat agus harimurti yudhoyono mengajak partai nasdem dan pks segera membentuk sekretariat koalisi perubahan selengkapnya di
6932,2023-01-27,744575917.0,87438,,sepertinya mereka ini akan mendukung pak anies baswedan untuk jadi presiden,Positive,sepertinya mereka ini akan mendukung pak untuk jadi
6943,2023-01-27,371364308.0,18444,"Banda Aceh, Indonesia",modus flash demokrat resmi dukung anies baswedan sebagai bakal calon presiden pada pilpres,Positive,modus flash demokrat resmi dukung sebagai bakal calon pada pilpres
6944,2023-01-27,46693036.0,46805,,juru bicara partai keadilan sejahtera pks ahmad mabruri menyatakan pendeklarasian anies baswedan sebagai calon presiden capres masih menunggu hari baik,Positive,juru bicara partai keadilan sejahtera pks ahmad mabruri menyatakan pendeklarasian sebagai calon capres masih menunggu hari baik
6946,2023-01-27,17128975.0,732312,,hampir empat bulan anies baswedan diusung sebagai calon presiden oleh partai nasdem namun hingga saat ini belum ada koalisi yang ajeg terbentuk bagaimana pergerakan partai koalisi simak dalam,Positive,hampir empat bulan diusung sebagai calon oleh partai nasdem namun hingga saat ini belum ada koalisi yang ajeg terbentuk bagaimana pergerakan partai koalisi simak dalam
6954,2023-01-27,183335975.0,16570,Indonesian Country,siapakah yang pantas menjadi presiden republik indonesia periode menurut penilaian saudara  pada pemilihan umum tahun bapak anies baswedan bapak prabowo subianto bapak sandiaga salahuddin uno bapak ga,Negative,siapakah yang pantas menjadi republik indonesia periode menurut penilaian saudara  pada pemilihan umum tahun bapak bapak subianto bapak sandiaga salahuddin uno bapak ga
6958,2023-01-27,46693036.0,46805,,juru bicara partai keadilan sejahtera pks ahmad mabruri menyatakan pendeklarasian anies baswedan sebagai calon presiden capres masih menunggu hari baik kami menunggu hari baik kata mabruri kepada saat dihubungi di,Positive,juru bicara partai keadilan sejahtera pks ahmad mabruri menyatakan pendeklarasian sebagai calon capres masih menunggu hari baik kami menunggu hari baik kata mabruri kepada saat dihubungi di
6959,2023-01-27,207559187.0,89236,Jakarta selatan,mantan ketua umum pbnu kiai said aqil siradj menilai anies baswedan merupakan sosok calon presiden indonesia terbaik di nanti hal itu disampaikan oleh ketua pbnu andi jamaro dulung saat ditemui di rumahnya jalan budi swadaya kebon jeruk jakarta barat,Positive,mantan ketua umum pbnu kiai said aqil siradj menilai merupakan sosok calon indonesia terbaik di nanti hal itu disampaikan oleh ketua pbnu andi jamaro dulung saat ditemui di rumahnya jalan budi swadaya kebon jeruk jakarta barat
6960,2023-01-27,60242057.0,28645,"Samarinda, Kaltim, Indonesia",sebenarnya gw juga heran kok masih ada persen hasil survei presiden di jakarta pilih anies taksiran gw awalnya sekitar persen aja ya seputaran petamburan lah maaf gw salah,Negative,sebenarnya gw juga heran kok masih ada persen hasil survei di jakarta pilih taksiran gw awalnya sekitar persen aja ya seputaran petamburan lah maaf gw salah
6961,2023-01-27,306615832.0,7501,,anies pemimpin cerdas jujur berprestasi cocok presiden ri,Positive,pemimpin cerdas jujur berprestasi cocok
6967,2023-01-27,3337478180.0,1193,"Jakarta Capital Region, Indone",partai demokrat resmi mendukung anies baswedan menjadi bakal calon presiden dalam pilpres selengkapnya di salam integritas,Positive,partai demokrat resmi mendukung menjadi bakal calon dalam pilpres selengkapnya di salam integritas
6968,2023-01-27,3098610954.0,15496,Senayan-Jakarta,partai demokrat resmi usung anies baswedan jadi calon presiden di pilpres,Positive,partai demokrat resmi usung jadi calon di pilpres
6971,2023-01-27,18129942.0,1161357,Indonesia,partai nasdem demokrat dan pks di ambang kesepakatan mengusung anies baswedan sebagai calon presiden pada pemilu,Positive,partai nasdem demokrat dan pks di ambang kesepakatan mengusung sebagai calon pada pemilu
6974,2023-01-27,2563294244.0,1162,Depok,anies presiden,Negative,
6981,2023-01-27,2992304730.0,2892,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive,semoga allah swt yang maha kuasa menjadikan bpk  bawedan th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi amien yra tolong aminkan
6982,2023-01-27,2992304730.0,2892,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive,semoga allah swt yang maha kuasa menjadikan bpk  bawedan th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi amien yra tolong aminkan
6983,2023-01-27,2992304730.0,2892,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive,semoga allah swt yang maha kuasa menjadikan bpk  bawedan th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi amien yra tolong aminkan
6984,2023-01-27,2992304730.0,2893,"Makasar, Indonesia",semoga allah swt yang maha kuasa menjadikan bpk anies  bawedan presiden ri th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi ri amien yra tolong aminkan,Positive,semoga allah swt yang maha kuasa menjadikan bpk  bawedan th walau seluruh londo ireng munafik murtadin penghianat agama amp bangsa serta cina kafir taipan komunis peking bersatu untuk menghambatnya in syaa allah jadi amien yra tolong aminkan
6988,2023-01-26,3113690752.0,11707,"Maluku, Indonesia",si anjinnn mau fram tpi gak sesuai konten kontennya it terlihat sederhana dn bijak oleh sikap seorang pemimpin bangsa in anies presiden,Positive,si anjinnn mau fram tpi gak sesuai konten kontennya it terlihat sederhana dn bijak oleh sikap seorang pemimpin bangsa in
7000,2023-01-26,68930552.0,823099,Jakarta - Indonesia,penolakan tersebut sempat diwarnai aksi unjuk rasa mereka menganggap anies baswedan bakal calon presiden yang diusung partai nasdem telah mencuri start kampanye pemilu sumber,Negative,penolakan tersebut sempat diwarnai aksi unjuk rasa mereka menganggap bakal calon yang diusung partai nasdem telah mencuri start kampanye pemilu sumber
7001,2023-01-26,114697372.0,35113,"DKI Jakarta, Indonesia",malam ini saya baru saja tulis artikel alhamdulillah dukungan resmi partai demokrat kpd anies baswedan capres saya berhrp semakin kuat perjuangan meningkatkan elektabilitas partai demokrat dan pr tkhnya guna menghdpi pemilu srntak legislatif dan presiden serta pilkada,Positive,malam ini saya baru saja tulis artikel alhamdulillah dukungan resmi partai demokrat kpd capres saya berhrp semakin kuat perjuangan meningkatkan elektabilitas partai demokrat dan pr tkhnya guna menghdpi pemilu srntak legislatif dan serta pilkada
7007,2023-01-26,1094322991.0,52,"DKI Jakarta, Indonesia",partai demokrat resmi mendukung anies baswedan menjadi bakal calon presiden dalam pilpres,Positive,partai demokrat resmi mendukung menjadi bakal calon dalam pilpres
7017,2023-01-26,2558197662.0,17504,,kyai ulama sampai kesultanan banten turun gunung siap memenangkan mas presiden ri kedatangan silaturahmi mas anies bukti berkat ridho allah swt,Positive,kyai ulama sampai kesultanan banten turun gunung siap memenangkan mas kedatangan silaturahmi mas bukti berkat ridho allah swt
7018,2023-01-26,1854939889.0,16985,,anda pilih siapa  presiden indonesia ridwan kamil jokowi erlangga ganjar pranowo prabowo subianto erick thohir puan maharani anies baswedan total votes,Negative,anda pilih siapa  indonesia ridwan kamil jokowi erlangga subianto erick thohir puan maharani total votes
7024,2023-01-26,2703213439.0,1402,,loe ngomong apaterserah loe dah yg penting anies presiden perubahan pd thn,Positive,loe ngomong apaterserah loe dah yg penting perubahan pd thn
7025,2023-01-26,117444370.0,126164,PANCASILA SAKTI,anda pilih siapa  presiden indonesia ridwan kamil jokowi erick thohir erlangga prabowo subianto ganjar pranowo puan maharani anies baswedan berikan vote anda,Negative,anda pilih siapa  indonesia ridwan kamil jokowi erick thohir erlangga subianto puan maharani berikan vote anda
7037,2023-01-26,2568004597.0,161,,anda pilih siapa  presiden indonesia erlangga jokowi ridwan kamil prabowo erick thohir ganjar pranowo puan maharani anies baswedan total votes klik link,Negative,anda pilih siapa  indonesia erlangga jokowi ridwan kamil erick thohir puan maharani total votes klik link
7039,2023-01-26,2563294244.0,1162,Depok,alhamdulillahkesadaran bersama menuju perubahanharus diatas ego kepentingan masing partaisemoga dimudahkan kemenangan koalisi perubahan,Positive,alhamdulillahkesadaran bersama menuju perubahanharus diatas ego kepentingan masing partaisemoga dimudahkan kemenangan koalisi perubahan
7047,2023-01-26,3158832157.0,1657,,makin tua makin ketakutan anies baswedan menjadi presiden ri pilihan rakyat,Negative,makin tua makin ketakutan menjadi pilihan rakyat
7050,2023-01-26,465458275.0,12086,Pulau Impian,simak bukan ganjar anies ataupun prabowo ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Positive,simak bukan ataupun ahli tarot ramal itu keturunan jawa dan suka pakai topi poskota
7051,2023-01-26,465458275.0,12086,Pulau Impian,prabowo subianto simak bukan ganjar anies ataupun prabowo subianto ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Negative,subianto simak bukan ataupun subianto ahli tarot ramal itu keturunan jawa dan suka pakai topi poskota
7052,2023-01-26,465280582.0,13679,jakarta,simak bukan ganjar anies ataupun prabowo subianto ahli tarot ramal presiden itu keturunan jawa dan suka pakai topi poskota,Positive,simak bukan ataupun subianto ahli tarot ramal itu keturunan jawa dan suka pakai topi poskota
7054,2023-01-26,207559187.0,89236,Jakarta selatan,resmi partai demokrat dukung anies baswedan maju pilpres adapun terkait bakal calon presiden sdh ada kesamaan cara pandang dari ketiga partai  mengusung anies sbg bacapres kata ahy rabu januari silahkan lambungkan,Positive,resmi partai demokrat dukung maju pilpres adapun terkait bakal calon sdh ada kesamaan cara pandang dari ketiga partai  mengusung sbg bacapres kata ahy rabu januari silahkan lambungkan
7058,2023-01-26,102869354.0,9627,"Province of Moscow, Russia",alhamdulillah semoga pak anies dimenangkan allah menjadi presiden ri dan bisa dengan cepat memulihkan indonesia yg sudah babak belur ini,Positive,alhamdulillah semoga pak dimenangkan allah menjadi dan bisa dengan cepat memulihkan indonesia yg sudah babak belur ini
7059,2023-01-26,447669350.0,4070,,partai resmi mendukung menjadi bakal calon presiden dalam pilpres hal ini diungkapkan oleh ketua umum partai demokrat agus harimurti yudhoyono ahy bersatu bersama anies demi merubah indonesia agar lebih baik,Positive,partai resmi mendukung menjadi bakal calon dalam pilpres hal ini diungkapkan oleh ketua umum partai demokrat agus harimurti yudhoyono ahy bersatu bersama demi merubah indonesia agar lebih baik
7062,2023-01-26,306615832.0,7501,,masya alloh selamatkan indonesia anies presiden ri,Positive,masya alloh selamatkan indonesia
7068,2023-01-26,46693036.0,46805,,ketua umum partai demokrat agus harimurti yudhoyono akhirnya secara resmi mengumumkan dukungan pihaknya kepada mantan gubernur dki jakarta anies baswedan untuk maju pada pemilihan presiden pilpres,Positive,ketua umum partai demokrat agus harimurti yudhoyono akhirnya secara resmi mengumumkan dukungan pihaknya kepada mantan gubernur dki jakarta untuk maju pada pemilihan pilpres
7084,2023-01-26,178237411.0,8922,Jakarta,tinggal cawapresnya umumkan di ujung aja adapun terkait bakal calon presiden sudah ada kesamaan cara pandang dari ketiga partai untuk mengusung anies baswedan sebagai bacapres kata ahy dalam pernyataan tertulisnya rabu januari,Positive,tinggal cawapresnya umumkan di ujung aja adapun terkait bakal calon sudah ada kesamaan cara pandang dari ketiga partai untuk mengusung sebagai bacapres kata ahy dalam pernyataan tertulisnya rabu januari
7140,2023-01-26,450071035.0,42546,,anda pilih siapa  presiden indonesia ganjar pranowo anies baswedan total votes berikan vote anda klik link tolong retweet dan mention temantemanmu ya terima kasih,Positive,anda pilih siapa  indonesia total votes berikan vote anda klik link tolong retweet dan mention temantemanmu ya terima kasih
7146,2023-01-26,3271200462.0,1218,Aceh,demokrat sp menentukan arah perubahan dan sangat legowo tidak haus akan kekuasaan pddki lbs myus sna,Negative,demokrat sp menentukan arah perubahan dan sangat legowo tidak haus akan kekuasaan pddki lbs myus sna
7155,2023-01-25,87901651.0,584,"DKI Jakarta, Indonesia",tak gentar dengan teror tak mundur karena tekanan anies menyapa warga banten dan jawara banten sekaligus silahturahim jarawa banten teriak pak anies tetaplah berjuang untuk rakyat sambut sebagai presiden idaman rakyat dubes rusia bang messi cinta ciliwung,Positive,tak gentar dengan teror tak mundur karena tekanan menyapa warga banten dan jawara banten sekaligus silahturahim jarawa banten teriak pak tetaplah berjuang untuk rakyat sambut sebagai idaman rakyat dubes rusia bang messi cinta ciliwung
7156,2023-01-25,1124295540.0,1014,Indonesia,terus bergerak for anies baswedan presiden ahy,Negative,terus bergerak for ahy
7163,2023-01-25,756374106.0,6640,,asmara anies didu saewad idha sir,Positive,asmara didu saewad idha sir
7168,2023-01-25,3158832157.0,1657,,anies baswedn presiden ri seluruh buzzerp recehan dilelang murah,Negative,baswedn seluruh buzzerp recehan dilelang murah
7169,2023-01-25,3158832157.0,1657,,anies presiden semua buzzerp dilelang,Negative,semua buzzerp dilelang
7231,2023-01-25,595560339.0,7537,"Kalimantan Barat, Indonesia",tanggung rakyat indonesia sebut anies baswedan cocok jadi presiden rakyat yang,Negative,tanggung rakyat indonesia sebut cocok jadi rakyat yang
7234,2023-01-25,80559922.0,77897,In her dream...,ngopi atau ngeteh mau ngopi atau ngeteh akan terasa lebih nikmat saat dilakukan sambil berbaur amp bertukar pikiran dengan masyarakat,Positive,ngopi atau ngeteh mau ngopi atau ngeteh akan terasa lebih nikmat saat dilakukan sambil berbaur amp bertukar pikiran dengan masyarakat
7242,2023-01-25,2283520309.0,380,,aja oh hebat betul ya program anies walaupun mangkrak anies harus jadi presiden ke,Positive,aja oh hebat betul ya program walaupun mangkrak harus jadi ke
7243,2023-01-25,46693036.0,46805,,peneliti lsi denny ja adjie alfaraby menyatakan para partai politik yang berkoalisi mengusung anies baswedan sebagai calon presiden capres koalisi perubahan di pemilu kini tengah dilema,Positive,peneliti lsi denny ja adjie alfaraby menyatakan para partai politik yang berkoalisi mengusung sebagai calon capres koalisi perubahan di pemilu kini tengah dilema
7251,2023-01-25,249243219.0,186,Tangsel,pak anies sdh terbukti kecerdasannya dan kerja nyata memimpin jakarta belum pernah ada gubernur jakarta sehebat pak anies insha allah jadi presiden ri,Positive,pak sdh terbukti kecerdasannya dan kerja nyata memimpin jakarta belum pernah ada gubernur jakarta sehebat pak insha allah jadi
7252,2023-01-25,173137568.0,73,sumatra,bro daripada lu pusing mari kita usung dan dukung kawal sampe jadi pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,bro daripada lu pusing mari kita usung dan dukung kawal sampe jadi pak jangan lupe sodare kita pilih pak jadi nkri di
7253,2023-01-25,22126902.0,1953895,"Jakarta, Indonesia",heikal yakin anies baswedan akan terpilih menjadi presiden,Positive,heikal yakin akan terpilih menjadi
7255,2023-01-25,173137568.0,73,sumatra,mari kita usung dan dukung kawal sampe jadi pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,mari kita usung dan dukung kawal sampe jadi pak jangan lupe sodare kita pilih pak jadi nkri di
7256,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,bro drpada lo pusingmari kita usung dan dukung pak jangan lupe sodare kita pilih pak jadi nkri di
7257,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,bro drpada lo pusingmari kita usung dan dukung pak jangan lupe sodare kita pilih pak jadi nkri di
7258,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,bro drpada lo pusingmari kita usung dan dukung pak jangan lupe sodare kita pilih pak jadi nkri di
7259,2023-01-25,173137568.0,73,sumatra,bro drpada lo pusingmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,bro drpada lo pusingmari kita usung dan dukung pak jangan lupe sodare kita pilih pak jadi nkri di
7260,2023-01-25,109149190.0,70917,"ÃT: -6.177799,106.843475",kemeriahan jalan sehat bersama calon presiden capres partai nasdem anies rasyid baswedan di stadion si jalak harupat kabupaten bandung jawa barat minggu salam restorasi,Positive,kemeriahan jalan sehat bersama calon capres partai nasdem rasyid di stadion si jalak harupat kabupaten bandung jawa barat minggu salam restorasi
7261,2023-01-25,173137568.0,73,sumatra,bro daripada lu pusing gak jelasmari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,bro daripada lu pusing gak jelasmari kita usung dan dukung pak jangan lupe sodare kita pilih pak jadi nkri di
7262,2023-01-25,173137568.0,73,sumatra,mari kita usung dan dukung pak anies baswedan jangan lupe sodare kita pilih pak anis baswedan jadi presiden nkri di,Positive,mari kita usung dan dukung pak jangan lupe sodare kita pilih pak jadi nkri di
7263,2023-01-25,173137568.0,73,sumatra,inilah namanya pengangguran berkelas dirimu jangan iri lah bro pokok  tetap ikuti dan jangan lupa dukung dan usung pak anies baswedan jadi presiden nkriok,Positive,inilah namanya pengangguran berkelas dirimu jangan iri lah bro pokok  tetap ikuti dan jangan lupa dukung dan usung pak jadi nkriok
7264,2023-01-25,173137568.0,73,sumatra,budimab gue percaya bro pak anies jadi presiden nkri yuk dukung ya bro jangan lupa pilih pak aniesok,Positive,budimab gue percaya bro pak jadi nkri yuk dukung ya bro jangan lupa pilih pak aniesok
7265,2023-01-25,173137568.0,73,sumatra,ganesa senang rasa hati lihat para tokoh bergembira bersama nah intinya ayo di kita usung dan dukung pak anies baswedan jadi presiden pengganti pak joko widodo,Positive,ganesa senang rasa hati lihat para tokoh bergembira bersama nah intinya ayo di kita usung dan dukung pak jadi pengganti pak joko widodo
7266,2023-01-25,1907021312.0,3892,â¤Indonesia,sir anies is the best governor sukses periode dijkt dg hasil yg membanggakan anies layak jadi presiden ri go go go dukung anies orang bagus pasti dukung anies,Positive,sir is the best governor sukses periode dijkt dg hasil yg membanggakan layak jadi go go go dukung orang bagus pasti dukung
7337,2023-01-25,4584408024.0,2417,"Kota Surabaya, Jawa Timur",idha sungguh berjutajuta warga yang hadir semoga anies presiden ke,Positive,idha sungguh berjutajuta warga yang hadir semoga ke
7344,2023-01-24,2226028452.0,35,"Cirebon Barat, Indonesia",sekali pak anies tetap pak anies presiden tahun yang akan memajukan bangsa dan negara ini,Negative,sekali pak tetap pak tahun yang akan memajukan bangsa dan negara ini
7346,2023-01-24,951845364.0,505,,urusan pelunasan biar anies saja nanti kan sudah lepas jabatan kasian presiden penerusnya,Negative,urusan pelunasan biar saja nanti kan sudah lepas jabatan kasian penerusnya
7360,2023-01-24,46693036.0,46805,,peneliti lsi denny ja adjie alfaraby melihat dilema sedang menyelubungi para partai politik yang berkoalisi mengusung anies baswedan sebagai calon presiden capres koalisi perubahan di pemilu dilema bukan saja masalah siapa sosok calon wakil,Positive,peneliti lsi denny ja adjie alfaraby melihat dilema sedang menyelubungi para partai politik yang berkoalisi mengusung sebagai calon capres koalisi perubahan di pemilu dilema bukan saja masalah siapa sosok calon wakil
7363,2023-01-24,384190172.0,660,,masyarakat banten begitu antusias menyambut kedatangan mas bismillah mas anies baswedan bisa terpilih jadi presiden ri aamiin,Positive,masyarakat banten begitu antusias menyambut kedatangan mas bismillah mas bisa terpilih jadi aamiin
7365,2023-01-24,46693036.0,46805,,rupanya para kader partai amanat nasional pan sudah memiliki beberapa nama tokoh yang difavoritkan untuk diusung dalam kontestasi pemilihan presiden pilpres siapa saja tokohtokohnya mereka adalah ganjar pranowo erick thohir etho dan anies,Positive,rupanya para kader partai amanat nasional pan sudah memiliki beberapa nama tokoh yang difavoritkan untuk diusung dalam kontestasi pemilihan pilpres siapa saja tokohtokohnya mereka adalah erick thohir etho dan
7370,2023-01-24,715696111.0,9254,Nusantara,relawan anies relawan dpw banten foto bersama mas dlm kunjungan beliau ke banten semangat dan solidkan jaringan utk anies presiden thn,Positive,relawan relawan dpw banten foto bersama mas dlm kunjungan beliau ke banten semangat dan solidkan jaringan utk thn
7374,2023-01-24,68930552.0,823099,Jakarta - Indonesia,pilpres akan fokus pada isu lanjutkan jokowi atau perubahan denny menyampaikan ada tiga calon presiden yang memiliki elektabilitas tertinggi yakni ganjar pranowo prabowo subianto dan anies baswedan,Negative,pilpres akan fokus pada isu lanjutkan jokowi atau perubahan denny menyampaikan ada tiga calon yang memiliki elektabilitas tertinggi yakni subianto dan
