,Date,User ID,Tweet,label
20,2023-04-16,,di dalam survei pak ganjar pranowo kembali unggul dalam dalam bursa pencapresan,Positive
21,2023-04-16,2251776169.0,survei smrc dukungan capres untuk ganjar pranowo menguat unggul tipis dari prabowo,Positive
22,2023-04-16,2251776169.0,smrc elektabilitas ganjar pranowo kembali menguat,Positive
23,2023-04-16,2251776169.0,survei terbaru smrc elektabilitas ganjar rebound ungguli prabowoanies,Positive
24,2023-04-16,2251776169.0,elektabilitas ganjar pranowo kembali menguat ini sebabnya,Positive
25,2023-04-16,,rakyat harus mendapatkan pelayanan yang maksimal,Positive
26,2023-04-16,,rakyat harus mendapatkan pelayanan yang maksimal,Positive
27,2023-04-16,299768872.0,ganjar pranowo pemimpin yang dicintai semua kalangan masyarakat,Positive
28,2023-04-16,3231255310.0,ganjar pranowo pemimpin yang dicintai semua kalangan masyarakat,Positive
29,2023-04-16,2545359101.0,ganjar pranowo pemimpin yang dicintai semua kalangan masyarakat,Positive
30,2023-04-16,378443346.0,ganjar pranowo pemimpin yang dicintai semua kalangan masyarakat,Positive
31,2023-04-16,2593158444.0,ganjar pranowo pemimpin yang dicintai semua kalangan masyarakat,Positive
32,2023-04-16,299768872.0,ganjar pranowo terus perhatikan kesejahteraan guru keagamaan,Positive
33,2023-04-16,3231255310.0,ganjar pranowo terus perhatikan kesejahteraan guru keagamaan,Positive
34,2023-04-16,2545359101.0,ganjar pranowo terus perhatikan kesejahteraan guru keagamaan,Positive
35,2023-04-16,378443346.0,ganjar pranowo terus perhatikan kesejahteraan guru keagamaan,Positive
36,2023-04-16,2593158444.0,ganjar pranowo terus perhatikan kesejahteraan guru keagamaan,Positive
37,2023-04-16,,pegl yang cerdas akan dukung den baguse ganjar pranowo,Positive
38,2023-04-16,,pegl orang cerdas dukung ganjar pranowo,Positive
39,2023-04-16,,deklarasi pendukung ganjar pranowo kota batu komunitas ganjar idolaku kota batu mengadakan deklarasi mendukunh ganjar pranowo sebagai presiden ri tahun,Positive
40,2023-04-15,,tren popularitas ganjar terus meningkat membuktikan ganjar peroleh banyak dukungan dari masyarakat untuk jadi calon presiden,Positive
41,2023-04-15,,elektabilitas ganjar selalu unggul untuk menjadi calon presiden,Positive
42,2023-04-15,,elektabilitas ganjar terus unggul untuk jadi calon presiden,Positive
43,2023-04-15,,mak ganjar sumatera utara berbagi kebaikan,Positive
44,2023-04-15,,mak ganjar sumatera utara berbagi kebaikan sekaligus bersilaturahmi untuk memperkenalkan sosok pak ganjar pranowo yang kita dukung untuk menjadi presiden,Positive
45,2023-04-15,,deklarasi pendukung ganjar pranowo kota batu komunitas ganjar idolaku kota batu mengadakan deklarasi mendukunh ganjar pranowo sebagai presiden ri tahun,Positive
46,2023-04-15,,maaf ya itu urusan pak jokowi aku ga ikut nimbrung mau merekom ganjar airlangga erick atau siapalah itu terserah pak jokowi karena beliau punya kepentingan sendiri aku hanya dukung pak prabowo jadi presiden,Negative
47,2023-04-15,,,Negative
48,2023-04-15,,,Negative
49,2023-04-15,,mak ganjar sumatera utara mengucapkan selamat memperingati hari komando pasukan khusus kopasus hut ri ke april,Positive
50,2023-04-15,,yang penting foto dulu bareng calon presiden yagesya,Positive
51,2023-04-15,,masyarakat cerdas dukung ganjar mahfud,Positive
52,2023-04-15,,mak ganjar sulsel berbagi kebaikan,Positive
53,2023-04-15,,gubernur jawa tengah ganjar pranowo mendorong realisasi program satu data indonesia yang dicanangkan presiden joko widodo,Positive
54,2023-04-15,2904608412.0,fahnoor inismyname di bulan ramadhan ini kami berdoa yuk aminkan yg terbaik buat tokoh ini smoga pak prabowo pak ganjar menjadi calon yg baik sebaik pak anis dan smoga pak anis menjadi presiden yang baik aaaamiiiinnnn,Negative
55,2023-04-15,,tipetipe santri nungguin buka puasa,Negative
56,2023-04-15,2437264219.0,chotimah dukung ganjar presiden palestina,Negative
57,2023-04-15,,chotimah ganjar pranowo menang tapi anies baswedan tetap presiden indonesia priode,Negative
58,2023-04-15,,relawan ganesa kabmalang dukung ganjar pranowo presiden ri siap menang,Positive
59,2023-04-15,,alhamdulillah saat aku remaja dan dewasa bisa merasakan kepemimpinan npak presiden joko widodo beruntung banget semoga nanti di pengganti nya akan meneruskan cita cita amp program kerja yg sudah dan sedang dilaksanakan mungkin padeh ganjar pranowo ampmas erick thohir,Positive
60,2023-04-15,,ganjar pranowo kandidat terbaik presiden center,Positive
61,2023-04-15,,narasi ganti presiden gagal total lalu jokowi mundur gagal juga kini jokowi diujung tanduk tp gue khaqulyakin provokasi si peli akan slalu gagal krn rakyat sdh cerdas dan mendukung kepemimpinan jokowi bahkan penerusnya sdh ditungguh rakyat yaitu ganjar ri,Positive
62,2023-04-15,,potret calon presiden indonesia bersama putranya,Positive
63,2023-04-15,,saya secara pribadi dan semua keluarga besarku tetap mendukung bapak ganjar pranowo sebagai calon presiden,Positive
64,2023-04-15,,pranowo,Positive
65,2023-04-15,,pranowo,Positive
66,2023-04-15,,pranowo,Positive
67,2023-04-15,,pasar ramadhan dan doa bersama untuk bapak ganjar presiden,Positive
68,2023-04-15,,prabowo sudah di usung jadi capres wan abud malah sudah keliling nusantara kampanye sudah jadi presiden nah pak ganjar malah belum ada di usung satupun partai tapi elektabilitas selalu no gimana kalau ada yg usung satu putaran kelar presiden,Negative
69,2023-04-15,,ganjar pranowo for presiden,Positive
70,2023-04-15,2251776169.0,tren popularitas pak ganjar terus naik,Positive
71,2023-04-15,2251776169.0,elektabilitas ganjar unggul diatas prabowo dan anies,Positive
72,2023-04-15,2251776169.0,luar biasa pak ganjar mencairkan miliar untuk insentif guru keagamaan,Positive
73,2023-04-15,,relawan santri dukung ganjar wilayah jawa tengah berbagi paket takjil untuk berbuka puasa bagi para musafir yang melintas di depan kantor kesetariatan santri dukung ganjar korwil jawa tengah,Positive
74,2023-04-15,,saya optimis ganjar presiden di,Positive
75,2023-04-15,,mak ganjar sumatera utara mengucapkan selamat hari zeni nasional april,Positive
76,2023-04-15,,ganjar presiden ri ntt untuk ganjar pranowo,Positive
77,2023-04-15,,pak ganjar presiden ri saat ini hanya pak ganjar yg jadi pilihan bukan prabowo apalagi anis baswedan,Positive
78,2023-04-15,,relawan santri dukung ganjar wilayah jawa tengah berbagi paket takjil untuk berbuka puasa bagi para musafir yang melintas di depan kantor kesetariatan santri dukung ganjar korwil jawa tengah,Positive
79,2023-04-15,,nama nya ganjar pranowo pemimpin besar,Positive
80,2023-04-15,,maju mendukung ganjar menjadi presiden lampung kerasa rip mark bupati quora,Positive
81,2023-04-15,,insya allah ganjar memang diberi anugerah oleh allah swt untuk jad penerus jokowi jadi presiden di,Positive
82,2023-04-15,,insya allah ganjar anugerah tuhan maha kuasa bagi bangsa indonesia jadi penerus jokowi presiden di,Positive
83,2023-04-15,2479829814.0,saya setuju sekali ganjar jadi presiden ganjar hebat amanah pranowo,Positive
84,2023-04-15,,hasil survei terbaru smrc menunjukkan bukti gubernur jawa tengah ganjar pranowo masih jadi capres potensial untuk pemilihan presiden di dengan elektabilitas tertinggi dan lebih kuat dibanding tokohtokoh lain semangat untuk membawa indonesia maju,Positive
85,2023-04-15,,menang telak mengalahkan calon lainnya di survei capres lembaga kredibel smrc mayoritas masyarakat di kalangan santri abangan dan priyayi lebih memilihgubernur jawa tengah ganjar pranowo sebagai presiden dibanding tokoh lain allhamdulillah,Positive
86,2023-04-15,14934218.0,pada kajian ilmiah prof saiful mujani mayoritas muslim jawa para santri kaum abangan priayi dalam pemilihan presiden sebanyak persen memilih ganjar pranowo sebagai presiden cc,Positive
87,2023-04-15,,dari hasil survei smrc sebanyak persen warga muslim etnis jawa yang mengaku santri akan memilih kader pdip ganjar pranowo sebagai calon presiden capres muhammadiyah rip mark,Positive
88,2023-04-15,,dari hasil survei smrc sebanyak persen warga muslim etnis jawa yang mengaku santri akan memilih kader pdip ganjar pranowo sebagai calon presiden capres muhammadiyah rip mark,Positive
89,2023-04-15,,chotimah itu kata org medan neng drama bukan soal siapa presiden nya ini soal iknkalau ganjar prabowo menang pastinya ikn di kalimantan tapi penduduk jabotabek jawa barat dan jawa tengah apalagi sumatra berharap anis menang ibu kota tetap di jakarta neng kata banyak org,Positive
90,2023-04-15,,ganjar for presiden,Positive
91,2023-04-15,,dukung ganjar presiden indonesia di,Positive
92,2023-04-15,,prabowo anis ganjar tidak terbendung lagi untuk menjadi calon presiden ri soal tidak dapat tiket adalah soal lain itulah politik semoga para capres sehat selalu dan tetap mendukung nkri,Positive
93,2023-04-15,,pamor ngabalin dimedsos dan layar kaca tersisa beberapa bulan lagi jika anis terpilih presiden koar koir ngabalin disumbat anis kita tunggu saja apakah anis vs mahfud md menang atau prabowo vs jokowi kalau ganjar sdh resmi di nobatkan sebagai presiden meddos,Negative
94,2023-04-15,,preeeeeeet demi konstitusi demi popularitas partai tuuh mau ganjar atau puan presiden nya bukan pdip,Negative
95,2023-04-15,,utam loyalis ganjar dukung untuk presiden,Positive
96,2023-04-15,,doakan untuk presiden sahabat ganjar saga gelar pengajian ramadhan beraama komunitas pedagang keliling kabupaten pekalongan,Positive
97,2023-04-15,,dari hasil survei smrc sebanyak persen warga muslim etnis jawa yang mengaku santri akan memilih kader pdip ganjar pranowo sebagai calon presiden capres kerasa densus bandung yudo,Positive
98,2023-04-15,,dari hasil survei smrc sebanyak persen warga muslim etnis jawa yang mengaku santri akan memilih kader pdip ganjar pranowo sebagai calon presiden capres kerasa densus bandung yudo,Positive
99,2023-04-15,,ganjar terus peroleh banyak dukungan jadi calon presiden,Positive
100,2023-04-15,,kegiatan canvasing door to door di jl pelabuhan talang duku rt desa muara kumpeh kec kumpeh ulu kab muaro jambi prov jambi,Negative
101,2023-04-15,435004096.0,survei smrc mayoritas santri jawa pilih capres survei smrc menunjukkan mayoritas alias persen warga muslim jawa yang mengaku santri memilih gubernur jawa tengah ganjar pranowo sebagai calon presiden,Positive
102,2023-04-15,,kami relawan mak ganjar kota samarindaprovinsi kalimantan timur siap mendukung bapak ganjar pranowo menjadi presiden ri,Positive
103,2023-04-15,,terima kasih para santri telah memilih ganjar,Positive
104,2023-04-15,,semua akan ganjar pada waktunya gelombang dukungan kpd utk mencalonkan diri sebagai kandidat presiden terus bermunculan terbaru ada relawan bernama ganjar pranowo link gp link yg mendeklarasikan dukungan kepada ganjar untuk maju di pemilihan presiden,Positive
105,2023-04-15,,biar digoyang trus ganjar pranowo tetaplah pemenang yakin ganjar presiden,Positive
106,2023-04-14,,mayoritas warga muslim jawa pilih ganjar pranowo capres ganjar the next presiden,Positive
107,2023-04-14,176013838.0,mayoritas santri pilih ganjar pranowo capres survey smrc menunjukkan mayoritas warga muslim dan santri memilih gubernur jawa tengah sebagai presiden,Positive
108,2023-04-14,128641833.0,berdasarkan study saiful mujani mayoritas santri abangan dan para priyayi memilih menjadi presiden di ganjar selalu terdepan,Positive
109,2023-04-14,,mayoritas atau warga muslim jawa yang mengaku santri memilih gubernur jawa tengah ganjar pranowo sebagai calon presiden tiga kategori responden muslim jawa yang dibagi menjadi santri abangan dan priyayi menetapkan hati nya kepada pak,Positive
110,2023-04-14,,tangguh pak ganjar calon kuat presiden ri,Positive
111,2023-04-14,1049616805.0,kajian ilmiah prof saiful mujani menunjukkan sebanyak santri khususnya kaum muslim jawa memilih ganjar pranowo sebagai presiden dalam pemilihan presiden warga muslim jawa yg mengaku santri memilih,Positive
112,2023-04-14,176013838.0,ganjar pranowo teratas bila pemilihan presiden sekarang survei saiful mujani research and consulting smrc menunjukkan mayoritas warga memilih gubernur jawa tengah sebagai calon presiden,Positive
113,2023-04-14,,,Negative
114,2023-04-14,,,Negative
115,2023-04-14,2905567770.0,berdasarkan hasil survey smrc yg dilakukan pd april sebanyak mayoritas santri condong memilih ganjar pranowo sbg presiden ri semangat selalu pak,Positive
116,2023-04-14,2905567770.0,update terbaru gaes walaupun di hajar sampai modyar nama ganjar pranowo tetap yg teratas bila pemilihan presiden sekarang elektabilitas trs naik dan naik dgn hasil survei,Positive
117,2023-04-14,,bersama presiden jokowi ganjar pranowo meninjau pasar guna mengecek harga kebutuhan pokok,Negative
118,2023-04-14,,dalam studi smrc yang di lakukan oleh prof saiful mujani gubernur jawa tengah menjadi pilihan para santri kaum abangan dan priayi sebagai calon presiden di pilpres pokoke ganjar selalu dinanti bener mboten,Positive
119,2023-04-14,,bukti masyarakat mencintai pak dalam studi saiful mujani para santri kaum abangan dan priayi memilih pak ganjar sebagai presiden di pemilu,Positive
120,2023-04-14,,santri dukung ganjar prof saiful mujani smrc melakukan studi mutakhir pada masyarakat muslim beretnis jawa dari kalangan santri mendukung menjadi presiden ri pada pilpres,Positive
121,2023-04-14,1868379883.0,ganjar pranowo teratas menurut survei terbaru smrc survei saiful mujani research and consulting smrc menunjukkan mayoritas alias persen warga muslim jawa yang mengaku santri memilih gubernur jawa tengah sebagai calon presiden,Positive
122,2023-04-14,2755262034.0,karepmu mbah yen aku tetep ganjar for presiden,Positive
123,2023-04-14,,kadang bingung ne dan sama putra terbaik dan layak untuk menjadi presiden di sedikit perbedaan saja ganjar masih di regional jateng sedangkan prabowo jauh lebih luas bahkan sampe ke luar negeri jd aku masih pengen presiden,Positive
124,2023-04-14,185275415.0,dalam pemilihan presiden yg dilakukan studi saiful mujani mayoritas atau persen warga muslim jawa yg mulai dari para santri kaum abangan amp priyayi memilih kader partai demokrasi indonesia perjuangan pdip ganjar pranowo berdasarkan hasil survei smrc pun pak ganjar unggul,Positive
125,2023-04-14,,lembaga survei saiful mujani research and consulting smrc merilis hasil survei terbarunya terkait pemilihan presiden hasilnya gubernur jatengganjar pranowolebih unggul dalam perolehan suara responden pada survei tersebut saya makin yakin pilih pak,Positive
126,2023-04-14,,gubernur jawa tengah adalah figur terkuat calon presiden di pemilu elektabilitas ganjar masih yg tertinggi mereka yang berlawanan dengan ganjar banyak yg makin gusar bravo perjuangan,Positive
127,2023-04-14,64677484.0,solid mendukung ganjar sampai jadi presiden ri ganjar siji ganjar kabeh,Positive
128,2023-04-14,551058206.0,tinggal menunggu waktu yang tepat megawati akan menjawab keyakinan kita ganjar dicalonkan menjadi presiden dan pemilu mendatang menjadi kemenangan hattrick bagi pdip,Positive
129,2023-04-14,,jumat berkah bagi bagi takjil di siwalankerto wonocolo surabaya,Negative
130,2023-04-14,,santri dukung ganjar hadir di kabupaten pekalongan pranowo,Positive
131,2023-04-14,,jumat berkah bagi bagi takjil di siwalankerto wonocolo surabaya,Negative
132,2023-04-14,,santri dukung ganjar koordinator wilayah jawa tengah melakukan kunjungan ke majelis taklim muslimah di kabupaten pekalongan pranowo,Positive
133,2023-04-14,,giat hari ini sdg sumsel membagikan takjil untuk berbuka puasa kepada masyarakat palembang pranowo,Negative
134,2023-04-14,,embe tetep dukung ganjar jadi presiden palestina,Positive
135,2023-04-14,,elektabilitas ganjar pasca penolakan kedatangan tim bola  israel saat ini kemungkinan akan terkatrol bila ada kepastian sbg balon menjadi calon presiden di pilpres,Negative
136,2023-04-14,2251776169.0,mayoritas warga muslim jawa memilih ganjar pranowo menjadi capres,Positive
137,2023-04-14,2251776169.0,keren pak ganjar memfasilitasi puluhan ribu pemudik,Positive
138,2023-04-14,2251776169.0,luar biasa pak ganjar memberikan insentif untuk kesejahteraan guru agama,Positive
139,2023-04-14,,cent mohon doanya pak ganjar pranowo dipilih rakyat jadi presiden nya bukan anies baswedan yaaa paham,Positive
140,2023-04-14,79130206.0,nelayan di pesisir pantai madasari sepakat dukung ganjar pranowo jadi presiden,Positive
141,2023-04-14,79130206.0,nelayan di pesisir pantai madasari sepakat dukung ganjar pranowo jadi presiden,Positive
142,2023-04-14,,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Positive
143,2023-04-14,,rakyat siap mendukung pak ganjar menjadi presiden indonesia tahun bts is back konsonan langit paras bima bts new song yudo sumbar china baekhyun apbn exoclockexofanmeeting chanyeol junmyeon na jaemin thank you,Positive
144,2023-04-14,,mak ganjar sumatera utara berbagi kebaikan,Positive
145,2023-04-14,,rakyat masih satu komando harapkan ganjar jadi presiden yudo oshi paras switch bab konsonan langit leg apbn bima,Positive
146,2023-04-14,,mak ganjar sumatera utara bersilaturahmi dengan masyarakat setempat sekaligus bekerjasama untuk memanenkan memetik hasil panen cabe,Positive
147,2023-04-14,,,Negative
148,2023-04-14,,,Negative
149,2023-04-14,,survei terbaru mengenai bursa calon presiden untuk pemilu yang dilakukan indonesia survey center isc menemukan bahwa prabowo subianto unggul dari ganjar pranowo dan anies baswedan prabowo subianto,Negative
150,2023-04-14,,biar kegiatan lebih bermanfaat maka diisi pelatihan bareng mak ganjar follow kami di untuk informasi lain dm kami,Negative
151,2023-04-14,,chotimah ganjar pranowo for presiden indonesia,Positive
152,2023-04-14,519169110.0,luar biasa pak ganjar pranowo sangat perhatikan wong cilik dg konsisten semoga kelak akan jadi presiden ri ke di tahun aamiin aamiin aamiin ya robbal alamin,Positive
153,2023-04-14,,ganjar pranowo dipercaya sebagai anugerah allah swt bagi bangsa indonesia sebagai penerus jokowi presiden di kalau allah sudah berkehendak segala rintangan apapun takkan bisa menghalangi amiin,Positive
154,2023-04-14,,ganjar insya allah jadi anugerah allah swt bagi bangsa indonesia sebagai penerus jokowi presiden di,Positive
155,2023-04-14,,dalam beberapa bulan terakhir dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Positive
156,2023-04-14,,,Negative
157,2023-04-14,3306055003.0,survei terbaru mengenai bursa calon presiden untuk pemilu yang dilakukan indonesia survey center isc menemukan bahwa prabowo subianto unggul dari ganjar pranowo dan anies baswedan prabowo subianto,Positive
158,2023-04-14,,siapakah yang paling pantas menjadi presiden ri periode anies rasyid baswedan prabowo subianto ganjar pranowo total suara berikan suara anda klik link tolong forward ke group dan temantemanmu ya,Negative
159,2023-04-14,,kegiatan canvasing mak ganjar sumsel berbagi kebaikan,Positive
160,2023-04-14,,ganjar for presiden,Positive
161,2023-04-14,,ganjar pranowo presiden sumbar yati de gea china yudo lailatul qadar pagi morninggg emyu apbn nabi ya ya ya knsonan langit,Positive
162,2023-04-14,,mak ganjar ntt,Negative
163,2023-04-14,,terik siang hari yang menyengat ditambah kegiatanku yg sangat padat seketika kuingat senyum pak ganjar jiwaku kembali bersemangat,Positive
164,2023-04-14,,door to door di jl pelabuhan talang duku rt desa muara kumpeh kec kumpeh ulu kab muaro jambi prov jambi,Negative
165,2023-04-14,,tretan ganjar di sampang gelar deklarasi dukung ganjar pranowo nyalon presiden di via,Positive
166,2023-04-14,,warga laporkan relawan ganjar bagikan kaos dan dompet ganjar presiden,Positive
167,2023-04-13,506059176.0,sebagai gubernur ganjar bikin bahagia warganya yang merantau bisa mudik bersama gimana kalau beliau jadi presiden yang benar pilih ganjar,Positive
168,2023-04-13,,dukungan ke gub jawa tengah ganjar pranowo sebagai presiden ri pada terus berdatangan kali inisebuah organ relawan pendukung ganjar dideklarasikan di surabaya jawa timur namanya ganjar pranowo link gp link,Positive
169,2023-04-13,,elektabilitas ganjar selalu unggul untuk jadi calon presiden,Positive
170,2023-04-13,,sesama partai pendukung pun sudah muak dengan kelakuan politisi pdip gimana presiden ngak malu kelakuan koster  ganjar kemaren akhirnya pildunnya batal kali ini kita ngak pilih pdip,Positive
171,2023-04-13,,presiden prediksi gwklau  prabowo pasti anies ganjar nyungsep,Negative
172,2023-04-13,2251776169.0,mantap sekali pak ganjar berikan bus mudik gratis,Positive
173,2023-04-13,2251776169.0,pak ganjar semakin luar biasa sosok yang perhatian terhadap rakyatnya,Positive
174,2023-04-13,2251776169.0,elektabilitas pak ganjar tak terkalahkan di jateng amp jatim,Positive
175,2023-04-13,,silaturahmi mt alkhair kota palembang kamis,Negative
176,2023-04-13,1223962489.0,wow gato aku selalu mendukung mu teruslah berbuat baik terhadap sesama ganjar presiden,Positive
177,2023-04-13,,ganjar pranowo for presiden mantap pak ganjar,Positive
178,2023-04-13,,ganjar pranowo mendampingi presiden joko widodo berkunjung ke sejumlah pasar tradisional di jateng kunjungan tersebut utk mengecek harga amp stok kebutuhan pokok jelang lebaran selama kunjungan ganjar amp jokowi menyapa masyarakat amp pedagang,Positive
179,2023-04-13,,lanjutkan pak ganjar pranowo untuk presiden,Positive
180,2023-04-13,,rakyat masih satu komando harapkan ganjar jadi presiden odgj spyair bpkb pak prabowo beauty is me wkeyaki fes kota depok,Positive
181,2023-04-13,3244241894.0,cent layak dan pantas menjadi pengganti pak,Negative
182,2023-04-13,,khatam quran dan buka puasa serta doa bersama untuk bapak ganjar presiden,Positive
183,2023-04-13,,dukung penuh pak ganjar pranowo maju jadi presiden,Positive
184,2023-04-13,,dukung penuh pak ganjar pranowo maju jadi presiden,Positive
185,2023-04-13,,dukung penuh pak ganjar pranowo maju jadi presiden,Positive
186,2023-04-13,,dukung penuh pak ganjar pranowo maju jadi presiden,Positive
187,2023-04-13,,dukung penuh pak ganjar pranowo maju jadi presiden,Positive
188,2023-04-13,,,Negative
189,2023-04-13,,cenderung memberikan dukungan buat prabowo subianto dan ganjar pranowo sebagai kandidat calon presiden capres pemilu prabowo subianto,Negative
190,2023-04-13,,dalam beberapa bulan terakhir dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Positive
191,2023-04-13,,emakemak ntt untuk ganjar pranowo presiden,Positive
192,2023-04-13,,sdg jateng menjalin silaturahmi ke ibuibu majelis taklim muslimah di kabupaten temanggung pranowo,Positive
193,2023-04-13,,dalam survei mengenai calon presiden untuk pemilihan umum peneliti senior dari indonesia survey center isc chairul ansari menyajikan empat alasan mengapa prabowo subianto memiliki keunggulan dari ganjar pranowo dan anies baswedan,Negative
194,2023-04-13,,ganjar pranowo yang masuk untuk jadi presiden ibu mega jangan tinggalkan ganjar nati menyesal,Positive
195,2023-04-13,,pilpres ganjar mahfud md prabowo eric thohir aniesandika perkasa ini baru sama kuat kita tetap pilih prabowoeric thohir kata gusdur saatnya prabowo masa tua jadi presiden dan dukungan presiden jokowi juga,Positive
196,2023-04-13,,kegiatan canvasing mak ganjar sumsel berbagi kebaikan di daerah banyuasin,Positive
197,2023-04-13,,berbagi kebaikan di jl pelabuhan talang duku rt desa muara kumpeh kec kumpeh ulu kab muaro jambi prov jambi semoga apa yang tim relawan beri bisa bermanfaat aamiin yaallah,Positive
198,2023-04-13,,dalam survei mengenai calon presiden untuk pemilihan umum peneliti senior dari indonesia survey center isc chairul ansari menyajikan empat alasan mengapa prabowo subianto memiliki keunggulan dari ganjar pranowo dan anies baswedan,Negative
199,2023-04-13,118646322.0,fx hadi rudyatmo siap melakukan klarifikasi dan melapor ke dewan pers soal pernyataan ganjar pranowo maju sebagai calon presiden capres,Negative
200,2023-04-13,,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Negative
201,2023-04-13,,di sisi lain hasil survei lembaga survei indonesia lsi juga menunjukkan elektabilitas antara tiga calon presiden capres potensial di pemilu yaitu ganjar pranowo prabowo subianto dan anies baswedan sama kuat prabowo subianto,Positive
202,2023-04-13,,survei litbang kompas mencatat kemungkinan berpindahnya dukungan terhadap ganjar pranowo kepada prabowo subianto dalam kontestasi kandidat pemilu presiden prabowo subianto,Negative
203,2023-04-13,,dalam beberapa bulan terakhir dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Positive
204,2023-04-13,,dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Positive
205,2023-04-13,,menteri pertahanan menhan prabowo subianto dinilai cocok berpasangan dengan gubernur jawa tengah ganjar pranowo sebagai calon presiden dan wakil presiden caprescawapres di pilpres,Negative
206,2023-04-13,,peneliti senior indonesia survey center isc chairul ansari mengungkapkan empat alasan prabowo subianto lebih unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu mendatang prabowo subianto,Negative
207,2023-04-13,,dibandingkan dua kandidat yang digadanggadang bakal menjadi calon presiden pada pilpres ganjar pranowo dan anies baswedan prabowo subianto,Positive
208,2023-04-13,,,Negative
209,2023-04-13,,viva politik peneliti senior indonesia survey center isc chairul ansari memaparkan empat alasan prabowo subianto unggul dari ganjar pranowo dan anies baswedan dalam survei bursa calon presiden untuk pemilu,Negative
210,2023-04-13,,kembali masyarakat sampang madura mendukung ganjar pranowo next presiden indonesia yang cerdas dan waras pastinya dukung ganjar,Positive
211,2023-04-13,,setelah sampang pamekasan madura ya lur bolone pak ganjar juga datang dari kediri loh tetap dengan kesederhanaan guyub rukun gotong royong mereka mendirikan bannner demi menyatakan kecintaan terhadap untuk terangan menyatakan dukungan sebagai presiden,Positive
