,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,no_tag
10,Mon Oct 30 05:30:00 +0000 2023,1718862796404793729,Bakal Calon Presiden (Bacapres) Anies Baswedan menargetkan adanya penambahan 250 ribu kosakata dalam Kamus Besar Bahasa Indonesia (KBBI) jika menang di Pemilihan Presiden (Pilpres) 2024.  #AniesBaswedan  https://t.co/w6A6RvBU5F,0,0,0,0,in,902837643024539651,1718862796404793729,medcom_id,https://twitter.com/medcom_id/status/1718862796404793729,Bakal Calon Presiden (Bacapres) Anies Baswedan menargetkan adanya penambahan 250 ribu kosakata dalam Kamus Besar Bahasa Indonesia (KBBI) jika menang di Pemilihan Presiden (Pilpres) 2024. #AniesBaswedan https://t.co/w6A6RvBU5F
11,Mon Oct 30 02:20:28 +0000 2023,1718815099199336613,"@Sukarende @BangPino__ Maaf bkn mksd menghina suku, sy sbgai URANG SUNDA Sudah Bosan sma Presiden WONG JOWO, Dari jaman SUKARNO, INDONESIA dipimpin sma WONG JOWOOOOO terus, ada Bj Habibi tp cuma sebentar, utk 2024 sekali2 pengen PRESIDEN dr SUNDA, ANIES lahir di KUNINGAN SUNDA. (WAKTUNA SUNDA NGARAJA)",0,1,0,1,in,1395150299682115590,1717819440774131932,OSovandie,https://twitter.com/OSovandie/status/1718815099199336613,"Maaf bkn mksd menghina suku, sy sbgai URANG SUNDA Sudah Bosan sma Presiden WONG JOWO, Dari jaman SUKARNO, INDONESIA dipimpin sma WONG JOWOOOOO terus, ada Bj Habibi tp cuma sebentar, utk 2024 sekali2 pengen PRESIDEN dr SUNDA, ANIES lahir di KUNINGAN SUNDA. (WAKTUNA SUNDA NGARAJA)"
12,Mon Oct 30 02:04:02 +0000 2023,1718810965389811977,Jamaah Thoriqoh Syatoriyyah resmi dukung dan siap memenangkan pasangan Anies Rasyid Baswedan-Muhaimin Iskandar (AMIN) di Pemilu Presiden 2024. Dukungan ini digaungkan sebagai wajib ain bagi para santri dan masyarakat Indonesia.  Gal Gadot Kuwait #GISELLE https://t.co/9Drphd1y1J,0,0,0,0,in,1640913704391970816,1718810965389811977,surabayapagi_id,https://twitter.com/surabayapagi_id/status/1718810965389811977,Jamaah Thoriqoh Syatoriyyah resmi dukung dan siap memenangkan pasangan Anies Rasyid Baswedan-Muhaimin Iskandar (AMIN) di Pemilu Presiden 2024. Dukungan ini digaungkan sebagai wajib ain bagi para santri dan masyarakat Indonesia. Gal Gadot Kuwait #GISELLE https://t.co/9Drphd1y1J
13,Mon Oct 30 01:20:18 +0000 2023,1718799957073985995,"Mau mmbangun negara, apa mmbangun kosakata (ahlinya menyusun kosakata) ???  GANJAR-MAHFUD 2024 !!!  Jika Jadi Presiden, Anies Ingin Tambah Kosakata Bahasa Indonesia Jadi 250 Ribu https://t.co/flRFGelQis",0,0,0,0,in,1594813938,1718799957073985995,taufiqbenny33,https://twitter.com/taufiqbenny33/status/1718799957073985995,"Mau mmbangun negara, apa mmbangun kosakata (ahlinya menyusun kosakata) ??? GANJAR-MAHFUD 2024 !!! Jika Jadi Presiden, Anies Ingin Tambah Kosakata Bahasa Indonesia Jadi 250 Ribu https://t.co/flRFGelQis"
14,Sun Oct 29 22:42:45 +0000 2023,1718760309085942213,"Repost from KPU Republik Indonesia #TemanPemilih, kamu perlu tahu inilah Profil Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, Anies Rasyid Baswedan dan Muhaimin Iskandar, yang diusulkan oleh Partai NasDem, PKB dan PKS  Selengkapnya, scan barcode ini yaa ! https://t.co/3mZVkkE3wZ",0,0,0,1,in,1370649759715790849,1718760309085942213,KpuHalsel,https://twitter.com/KpuHalsel/status/1718760309085942213,"Repost from KPU Republik Indonesia #TemanPemilih, kamu perlu tahu inilah Profil Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, Anies Rasyid Baswedan dan Muhaimin Iskandar, yang diusulkan oleh Partai NasDem, PKB dan PKS Selengkapnya, scan barcode ini yaa ! https://t.co/3mZVkkE3wZ"
15,Sun Oct 29 19:11:54 +0000 2023,1718707246149030210,@voiceofpkb @aniesbaswedan @cakimiNOW Rakyat Indonesia Belum Rasakan Yang Namanya Kesejahteraan. Karena itu Rakyat Ingin Pak Anies dan Cak Imin Jadi Presiden dan Wakil Presiden RI 2024 Baru Sejahterakan Rakyatnya.  Indonesia ingin Perubah disegala aspek Pembangunan yang ada.,0,0,0,0,in,1669417776824602624,1718601216899571717,AndreyAndr74438,https://twitter.com/AndreyAndr74438/status/1718707246149030210,Rakyat Indonesia Belum Rasakan Yang Namanya Kesejahteraan. Karena itu Rakyat Ingin Pak Anies dan Cak Imin Jadi Presiden dan Wakil Presiden RI 2024 Baru Sejahterakan Rakyatnya. Indonesia ingin Perubah disegala aspek Pembangunan yang ada.
16,Sun Oct 29 17:30:00 +0000 2023,1718681603029770377,Bakal Calon Presiden (Bacapres) Anies Baswedan menargetkan adanya penambahan 250 ribu kosakata dalam Kamus Besar Bahasa Indonesia (KBBI) jika menang di Pemilihan Presiden (Pilpres) 2024.  #AniesBaswedan   https://t.co/w6A6RvBU5F,0,0,0,0,in,902837643024539651,1718681603029770377,medcom_id,https://twitter.com/medcom_id/status/1718681603029770377,Bakal Calon Presiden (Bacapres) Anies Baswedan menargetkan adanya penambahan 250 ribu kosakata dalam Kamus Besar Bahasa Indonesia (KBBI) jika menang di Pemilihan Presiden (Pilpres) 2024. #AniesBaswedan https://t.co/w6A6RvBU5F
17,Sun Oct 29 16:50:58 +0000 2023,1718671781098328404,"THoriqoh Syatoriyyah Bersama Warga NU Siap Menangkan Anies Baswedan Jadi Presiden RI 2024.  Jamaah Thoriqoh Syathoriyyah seluruh Indonesia, bersama-sama utk memenangkan Anies utk menjadi Presiden Republik Indonesia yg kita cintai ini."" #aminkanindonesia  https://t.co/LNrJ58pTcY""",0,0,1,3,in,1460142601449840652,1718671781098328404,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1718671781098328404,"THoriqoh Syatoriyyah Bersama Warga NU Siap Menangkan Anies Baswedan Jadi Presiden RI 2024. Jamaah Thoriqoh Syathoriyyah seluruh Indonesia, bersama-sama utk memenangkan Anies utk menjadi Presiden Republik Indonesia yg kita cintai ini."" #aminkanindonesia https://t.co/LNrJ58pTcY"""
18,Sun Oct 29 10:15:11 +0000 2023,1718572177694577076,"Bila berhasil menjadi Presiden via Pilpres 2024 nanti, Anies ingin menambahkan 250 ribu kosakata ke dalam Bahasa Indonesia dalam waktu lima tahun.  Rakyat Indonesia lebih membutuhkan adanya kenaikan kesejahteraan daripada kosa kata https://t.co/LLBKStIYN1",0,0,0,0,in,2855275724,1718572177694577076,jarudin59,https://twitter.com/jarudin59/status/1718572177694577076,"Bila berhasil menjadi Presiden via Pilpres 2024 nanti, Anies ingin menambahkan 250 ribu kosakata ke dalam Bahasa Indonesia dalam waktu lima tahun. Rakyat Indonesia lebih membutuhkan adanya kenaikan kesejahteraan daripada kosa kata https://t.co/LLBKStIYN1"
19,Sun Oct 29 09:30:01 +0000 2023,1718560810145067027,"Anies Baswedan telah mendaftar sebagai calon presiden pada Pilpres 2024.  Menjadi salah satu kandidat pemimpin Indonesia, harta kekayaan Anies menjadi sorotan publik. https://t.co/oWaj51rojp",0,0,1,0,in,3658229898,1718560810145067027,JARING_,https://twitter.com/JARING_/status/1718560810145067027,"Anies Baswedan telah mendaftar sebagai calon presiden pada Pilpres 2024. Menjadi salah satu kandidat pemimpin Indonesia, harta kekayaan Anies menjadi sorotan publik. https://t.co/oWaj51rojp"
20,Sun Oct 29 08:23:47 +0000 2023,1718544144208126305,"Bakal Calon Wakil Presiden (Bacawapres) Koalisi Perubahan, Muhaimin Iskandar berjanji bila nantinya pasangan Anies Baswedan-Cak Imin (AMIN) menang Pilpres 2024 akan membuat Indonesia lebih aktif dalam membantu Palestina dan umat Islam di Rohingya.  Cak Imin sapaan akrabnya itu,… https://t.co/IC7GK7mAWO",0,0,5,6,in,46693036,1718544144208126305,inilahdotcom,https://twitter.com/inilahdotcom/status/1718544144208126305,"Bakal Calon Wakil Presiden (Bacawapres) Koalisi Perubahan, Muhaimin Iskandar berjanji bila nantinya pasangan Anies Baswedan-Cak Imin (AMIN) menang Pilpres 2024 akan membuat Indonesia lebih aktif dalam membantu Palestina dan umat Islam di Rohingya. Cak Imin sapaan akrabnya itu,… https://t.co/IC7GK7mAWO"
21,Sun Oct 29 07:17:39 +0000 2023,1718527501457318030,"Mulai....tkg kata² jgn dipercaya https://t.co/7Hiy5wV5GB  Bakal calon wakil presiden (bacawapres) Cak Imin berharap jika dirinya dan Anies menang di 2024, Indonesia bisa membantu umat Islam di Palestina dan Rohingya.",0,0,1,0,in,1605059964070133760,1718527501457318030,humanitystrive,https://twitter.com/humanitystrive/status/1718527501457318030,"Mulai....tkg kata² jgn dipercaya https://t.co/7Hiy5wV5GB Bakal calon wakil presiden (bacawapres) Cak Imin berharap jika dirinya dan Anies menang di 2024, Indonesia bisa membantu umat Islam di Palestina dan Rohingya."
22,Sun Oct 29 06:39:31 +0000 2023,1718517906118770942,"@aniesbaswedan @cakimiNOW @NasDem @PKSejahtera @DPP_PKB Anies Baswedan dan cak Imin presiden rakyat Indonesia 2024 dan seterus nya,,,,,aamiin ya Robbal alaamiin,,,,🤲🤲🤲🤲🤲",0,0,2,14,in,1555502668315267072,1718511677556302189,Alamsya44020702,https://twitter.com/Alamsya44020702/status/1718517906118770942,"Anies Baswedan dan cak Imin presiden rakyat Indonesia 2024 dan seterus nya,,,,,aamiin ya Robbal alaamiin,,,,🤲🤲🤲🤲🤲"
23,Sun Oct 29 06:10:00 +0000 2023,1718510474814447837,"Cak Imin: Insya Allah AMIN Menang, Kita Tolong Palestina-Rohingya  Bakal calon wakil presiden (bacawapres) Cak Imin berharap jika dirinya dan Anies menang di 2024, Indonesia bisa membantu umat Islam di Palestina dan Rohingya.  &gt &gt  https://t.co/6QcvFZnfAJ  #detiknews",170,679,290,2083,in,69183155,1718510474814447837,detikcom,https://twitter.com/detikcom/status/1718510474814447837,"Cak Imin: Insya Allah AMIN Menang, Kita Tolong Palestina-Rohingya Bakal calon wakil presiden (bacawapres) Cak Imin berharap jika dirinya dan Anies menang di 2024, Indonesia bisa membantu umat Islam di Palestina dan Rohingya. &gt &gt https://t.co/6QcvFZnfAJ #detiknews"
24,Sun Oct 29 05:14:51 +0000 2023,1718496595577323927,"@Pitoe18 @yulyul_423 Dapet Doorprize,nya Anies Baswedan-Muhaimin jadi presiden Indonesia di 2024.Aamiin...InsyaAllah..",0,1,0,1,in,1428276637615890433,1718096822588334475,RidwanJanuar17,https://twitter.com/RidwanJanuar17/status/1718496595577323927,"Dapet Doorprize,nya Anies Baswedan-Muhaimin jadi presiden Indonesia di 2024.Aamiin...InsyaAllah.."
25,Sun Oct 29 04:53:15 +0000 2023,1718491161411940851,@aniesmania Percayalah yg milih gamud cuma buzzerRp  Yg milih pragib cuma buzzerRp 2024 kubur partai kebo &amp  kubur Gerindra Karena Indonesia TDK butuh presiden pesanan/titipan Insyaallah pak Anies presiden AMIN AMIN AMIN,0,0,0,0,in,1496305761403604993,1717016567937151179,MayorRestu,https://twitter.com/MayorRestu/status/1718491161411940851,Percayalah yg milih gamud cuma buzzerRp Yg milih pragib cuma buzzerRp 2024 kubur partai kebo &amp kubur Gerindra Karena Indonesia TDK butuh presiden pesanan/titipan Insyaallah pak Anies presiden AMIN AMIN AMIN
26,Sun Oct 29 04:32:59 +0000 2023,1718486061465391125,"Tiada Hari Tanpa Dongeng n Ngibul Bagi @aniesbaswedan @cakimiNOW 😀  https://t.co/MLC7USUwJ3  Bakal calon wakil presiden (bacawapres) Cak Imin berharap jika dirinya dan Anies menang di 2024, Indonesia bisa membantu umat Islam di Palestina dan Rohingya.",0,0,0,0,in,1650138127724584962,1718486061465391125,Siswant72846784,https://twitter.com/Siswant72846784/status/1718486061465391125,"Tiada Hari Tanpa Dongeng n Ngibul Bagi 😀 https://t.co/MLC7USUwJ3 Bakal calon wakil presiden (bacawapres) Cak Imin berharap jika dirinya dan Anies menang di 2024, Indonesia bisa membantu umat Islam di Palestina dan Rohingya."
27,Sun Oct 29 03:28:11 +0000 2023,1718469751440318931,@alisyarief Insya Allah Pak Anies Muhaimin amanah dan setia kepada seluruh warga indonesia kalo jadi Presiden Ri 2024,0,0,0,0,in,1532038458935349248,1718391650811294002,Fadly799,https://twitter.com/Fadly799/status/1718469751440318931,Insya Allah Pak Anies Muhaimin amanah dan setia kepada seluruh warga indonesia kalo jadi Presiden Ri 2024
28,Sun Oct 29 01:56:24 +0000 2023,1718446653458260428,bismillah  anies baswedan presiden indonesia 2024-2029  aamiin https://t.co/oZ0nn1VRcW,0,0,0,0,in,410744013,1718446653458260428,wibawant0ny,https://twitter.com/wibawant0ny/status/1718446653458260428,bismillah anies baswedan presiden indonesia 2024-2029 aamiin https://t.co/oZ0nn1VRcW
29,Sun Oct 29 00:16:35 +0000 2023,1718421534895996980,"Janji Anies Baswedan Mau Tambah 250 Ribu Kosakata Bahasa Indonesia Bila Jadi Presiden 2024, Untuk Apa? https://t.co/7DmFDuiTDu #TempoTekno",3,22,2,25,in,18129942,1718421534895996980,tempodotco,https://twitter.com/tempodotco/status/1718421534895996980,"Janji Anies Baswedan Mau Tambah 250 Ribu Kosakata Bahasa Indonesia Bila Jadi Presiden 2024, Untuk Apa? https://t.co/7DmFDuiTDu #TempoTekno"
30,Sat Oct 28 23:51:14 +0000 2023,1718415156517224925,"Pemimping yang tidak hanya sekedar berjanji. Insyaallah menfaat kertu lansia akan di rasakan seluruh Indonesia bila beliau terpilih menjadi presiden RI 2024. Saudara2 Pilih pemimpin yang sudah terbukti memenuhi janjinya, jangan yang hanya berjanji.  #Good Luck Anies Baswedan",0,0,1,0,in,1710953685923266560,1718415156517224925,EnakJajan70928,https://twitter.com/EnakJajan70928/status/1718415156517224925,"Pemimping yang tidak hanya sekedar berjanji. Insyaallah menfaat kertu lansia akan di rasakan seluruh Indonesia bila beliau terpilih menjadi presiden RI 2024. Saudara2 Pilih pemimpin yang sudah terbukti memenuhi janjinya, jangan yang hanya berjanji. #Good Luck Anies Baswedan"
31,Sat Oct 28 14:07:38 +0000 2023,1718268287682023632,"@aniesbaswedan @PKSejahtera @NasDem @DPP_PKB @cakimiNOW Semoga pak anies dan cak imin menjadi presiden dan wakil presiden RI thn 2024, dan membawa perubahan bagi rakyat Indonesia,, Aamiin yra,,",0,0,0,0,in,1457085218,1718110511089565957,andi_afnitri,https://twitter.com/andi_afnitri/status/1718268287682023632,"Semoga pak anies dan cak imin menjadi presiden dan wakil presiden RI thn 2024, dan membawa perubahan bagi rakyat Indonesia,, Aamiin yra,,"
32,Sat Oct 28 13:12:07 +0000 2023,1718254317432688659,@aniesbaswedan @PKSejahtera @NasDem @DPP_PKB @cakimiNOW Keren banget pak Anies semoga Allah meridhoi anda menjadi presiden Republik Indonesia Insyaallah pasangan Amin (Anies &amp  Muhaimin) Menang di pilpres 2024 Aamiin ya Allah 🤲,0,0,0,0,in,1633890129076158466,1718110511089565957,Adiwiry6957,https://twitter.com/Adiwiry6957/status/1718254317432688659,Keren banget pak Anies semoga Allah meridhoi anda menjadi presiden Republik Indonesia Insyaallah pasangan Amin (Anies &amp Muhaimin) Menang di pilpres 2024 Aamiin ya Allah 🤲
33,Sat Oct 28 10:48:16 +0000 2023,1718218118114533824,@iwantarigan @andre_rosiade @aniesbaswedan Sy dulu mendukung prabowo 2019... setelah dikhianati... gw kapok.. Sekarang  saya mendukung perubahan indonesia lebih baik... saya pilih pak Anies baswedan sbagia presiden RI 2024 AMiN..,0,0,0,1,in,230983010,1718173937421693082,robimeistro,https://twitter.com/robimeistro/status/1718218118114533824,Sy dulu mendukung prabowo 2019... setelah dikhianati... gw kapok.. Sekarang saya mendukung perubahan indonesia lebih baik... saya pilih pak Anies baswedan sbagia presiden RI 2024 AMiN..
34,Sat Oct 28 06:53:57 +0000 2023,1718159146472915113,https://t.co/frGwMdv5tb Selalu Ramai Pengunjung &amp  Selalu Antusias Rakyat Indonesia 🇮🇩 Insya Allah Menang Presiden Republik Indonesia 2024 Amin 🤲 Anies-Muhaimin.,0,0,1,1,in,1384439076741279745,1718159146472915113,UcokPart,https://twitter.com/UcokPart/status/1718159146472915113,https://t.co/frGwMdv5tb Selalu Ramai Pengunjung &amp Selalu Antusias Rakyat Indonesia 🇮🇩 Insya Allah Menang Presiden Republik Indonesia 2024 Amin 🤲 Anies-Muhaimin.
35,Sat Oct 28 05:17:58 +0000 2023,1718134993132872098,Rakyat Indonesia sudah muak dengan segala macam cara rezim ini. Rakyat Indonesia ingin perubahan melalui Anies Baswedan untuk jadi Presiden Indonesia di tahun 2024.,0,0,0,0,in,1350839591247331328,1718134993132872098,Jali86476093,https://twitter.com/Jali86476093/status/1718134993132872098,Rakyat Indonesia sudah muak dengan segala macam cara rezim ini. Rakyat Indonesia ingin perubahan melalui Anies Baswedan untuk jadi Presiden Indonesia di tahun 2024.
36,Sat Oct 28 05:13:50 +0000 2023,1718133952182178085,@cakimiNOW Aamiin ya allah... Takdirkan anies baswedan sbgi presiden Indonesia 2024-2034,0,0,0,1,in,919487353474789377,1718082582745887053,eksantara83,https://twitter.com/eksantara83/status/1718133952182178085,Aamiin ya allah... Takdirkan anies baswedan sbgi presiden Indonesia 2024-2034
37,Sat Oct 28 03:57:25 +0000 2023,1718114722162340240,"Mulai dah..😅  https://t.co/VB7ZMJYUT2  Bila berhasil menjadi Presiden via Pilpres 2024 nanti, Anies ingin menambahkan 250 ribu kosakata ke dalam Bahasa Indonesia dalam waktu lima tahun.",0,0,0,0,in,2175150122,1718114722162340240,dD29Dd,https://twitter.com/dD29Dd/status/1718114722162340240,"Mulai dah..😅 https://t.co/VB7ZMJYUT2 Bila berhasil menjadi Presiden via Pilpres 2024 nanti, Anies ingin menambahkan 250 ribu kosakata ke dalam Bahasa Indonesia dalam waktu lima tahun."
38,Sat Oct 28 02:45:15 +0000 2023,1718096561685848174,@Yurissa_Samosir @AdeDhani9 @aking_adit @MuhiqR @NohCeukenohhh @Kang_Toniee @choymarkochoy @chaidar_2000 @Harywaraz @Putri96960977 Survey mana ya kak? Masib percaya survey kita? Ayoo Rakyat ..kita cerdaskan Otak KITA.. JGN MAKAN Hidangan BASI dari pembenci... ANIES yg terbaik utk saat ini...INDONESIA PERLU PERUBAHAN.. Maju tapi TIDAK BERUBAH utk APA?  ANIES PRESIDEN 2024,0,0,1,9,in,136525180,1718088252857721012,abififa,https://twitter.com/abififa/status/1718096561685848174,Survey mana ya kak? Masib percaya survey kita? Ayoo Rakyat ..kita cerdaskan Otak KITA.. JGN MAKAN Hidangan BASI dari pembenci... ANIES yg terbaik utk saat ini...INDONESIA PERLU PERUBAHAN.. Maju tapi TIDAK BERUBAH utk APA? ANIES PRESIDEN 2024
39,Sat Oct 28 01:58:06 +0000 2023,1718084695907549328,"sangat mendukung sekali Pak AMIN, ANIES menjadi Presiden 2024 menjadi yang lebh baik untuk Indonesia",0,0,0,0,in,1643040625724653570,1718084542995816725,chanel_jden,https://twitter.com/chanel_jden/status/1718084695907549328,"sangat mendukung sekali Pak AMIN, ANIES menjadi Presiden 2024 menjadi yang lebh baik untuk Indonesia"
40,Sat Oct 28 01:40:00 +0000 2023,1718080139110621373,"Anies Targetkan Tambah 250 Ribu Kosakata, Badan Bahasa Merespons  Targetkan penambahan kosakata bahasa Indonesia jadi 250 ribu jika terpilih sebagai Presiden 2024, begini respons dari Badan Bahasa Kemendikbud:  &gt &gt  https://t.co/lYGhIYREEp  #20detik",3,13,1,24,in,69183155,1718080139110621373,detikcom,https://twitter.com/detikcom/status/1718080139110621373,"Anies Targetkan Tambah 250 Ribu Kosakata, Badan Bahasa Merespons Targetkan penambahan kosakata bahasa Indonesia jadi 250 ribu jika terpilih sebagai Presiden 2024, begini respons dari Badan Bahasa Kemendikbud: &gt &gt https://t.co/lYGhIYREEp #20detik"
41,Fri Oct 27 22:11:06 +0000 2023,1718027569855857150,@are_inismyname @P4P4B0W0_2024 @99propaganda @Ndons_Back @bengkeldodo @AndreasSolusi @AlmaghribiS @DarekaRendy @BANGSAygSUJUD @Bank_Joee_ @florieliciouss Apapun yang anda bilang terserah ! Tapi kami Mayoritas rakyat Indonesia menginginkan Perubahan bersama Presiden Anies Rasyid Baswedan dan wakilnya Muhaimin Iskandar di thn 2024 - 2029 - 2034 mohon maaf ya buk🙏 Prabowo sudah basi.,0,0,0,0,in,1613856156174229507,1717697049670684690,AkasiaUsman,https://twitter.com/AkasiaUsman/status/1718027569855857150,Apapun yang anda bilang terserah ! Tapi kami Mayoritas rakyat Indonesia menginginkan Perubahan bersama Presiden Anies Rasyid Baswedan dan wakilnya Muhaimin Iskandar di thn 2024 - 2029 - 2034 mohon maaf ya buk🙏 Prabowo sudah basi.
42,Fri Oct 27 14:31:43 +0000 2023,1717911962192072915,"@soeyoto1 Biarlah Prabowo jadi presiden survey SMRC, presiden RI 2024 Anies. Untuk Indonesia yg lebih baik.",0,0,0,20,in,1428997251301474307,1717705833654473181,MustaFEnerba,https://twitter.com/MustaFEnerba/status/1717911962192072915,"Biarlah Prabowo jadi presiden survey SMRC, presiden RI 2024 Anies. Untuk Indonesia yg lebih baik."
43,Fri Oct 27 14:19:13 +0000 2023,1717908814035615869,"@voiceofpkb @aniesbaswedan @cakimiNOW kawal terus gus imin dan anies hingga maju menjadi presiden dan wakil di 2024 nanti, wujudkan visi misi beliau untuk indonesia maju",0,0,0,0,in,1686715274928787456,1717873347932119193,BurhannudinPLD,https://twitter.com/BurhannudinPLD/status/1717908814035615869,"kawal terus gus imin dan anies hingga maju menjadi presiden dan wakil di 2024 nanti, wujudkan visi misi beliau untuk indonesia maju"
