,User ID,Count,Unnamed: 0,Date,Tweet Count,Tweet Location,Tweet,label,city
25,306615832.0,296,1594,2023-03-22,7501,,mari bersama rakyat dan para ulama selamatkan indonesia anies presiden ri,Positive,
26,306615832.0,296,1601,2023-03-22,7501,,sebagai keturunan wong suroboyo sudah sewajarnya warga jatim mendukung keturunan daerahnya untuk indonesia lebih baik anies presiden ri,Positive,
27,306615832.0,296,1603,2023-03-22,7501,,bersama nu mari kita selamatkan indonesia anies presiden ri,Positive,
28,306615832.0,296,1626,2023-03-22,7501,,bersama nu dan nahdhiyin mari bersama kita selamatkan indonesia menuju negeri yang maju damai adil dan makmur anies presiden ri,Positive,
29,306615832.0,296,1627,2023-03-22,7501,,bersama nu dan nahdhiyin mari bersama kita selamatkan indonesia menuju negeri yang maju damai adil dan makmur anies presiden ri,Positive,
30,306615832.0,296,1637,2023-03-22,7501,,pemimpin yang dekat dengan rakyat dan para ulama insya alloh membawa negeri ini kembali maju damai adil dan makmur anies presiden ri,Positive,
31,306615832.0,296,1702,2023-03-21,7501,,mari bersama rakyat selamatkan indonesia rakyat adil dan makmur anies presiden ri,Positive,
32,306615832.0,296,1717,2023-03-21,7501,,bersama para ulama mari selamatkan negeri indonesia kita tercinta anies presiden ri,Positive,
33,306615832.0,296,1737,2023-03-20,7501,,alhamdulillah amin ya robbal alamin bersama nu mari kita selamatkan indonesia anies presiden ri,Positive,
34,306615832.0,296,1741,2023-03-20,7501,,partainya bersih bacapresnya jujur dan bersih anies presiden ri,Positive,
35,306615832.0,296,1759,2023-03-20,7501,,pilih orang indonesia yang jujur cerdas dan berprestasi untuk pimpin indonesia anies presiden ri,Positive,
36,306615832.0,296,1785,2023-03-20,7501,,anies pemimpin merakyat sangat dekat dengan rakyat harapan rakyat anies presiden ri,Positive,
37,306615832.0,296,1828,2023-03-19,7501,,partainya bersih bacapresnya jujur dan bersih insya alloh indonesia maju adil sejahtera anies presiden ri,Positive,
38,306615832.0,296,1915,2023-03-19,7501,,pemimpin merakyat benar benar pro rakyat mari bersama sama dukung anies presiden ri untuk indonesia yang lebih baik maju damai adil dan sejahtera,Positive,
39,306615832.0,296,1979,2023-03-18,7501,,mari kita dukung anies presiden ri untuk indonesia maju damai adil dan makmur,Positive,
40,306615832.0,296,1982,2023-03-18,7501,,hujan insya alloh menjadi berkah mengantarkan anies presiden ri,Positive,
41,306615832.0,296,1983,2023-03-18,7501,,bersama rakyat dan para ulama mari kita dukung anies presiden ri selamatkan indonesia,Positive,
42,306615832.0,296,2028,2023-03-18,7501,,mari rakyat bersatu saatnya lawan oligarki selamatkan indonesia anies presiden ri,Positive,
43,306615832.0,296,2059,2023-03-17,7501,,terlihat rakyat begitu mencintainya anies presiden ri,Positive,
44,306615832.0,296,2065,2023-03-17,7501,,anies baswedan wong suroboyo indonesia asli insya alloh presiden ri,Positive,
45,306615832.0,296,2070,2023-03-17,7501,,anies pemimpin yang merakyat menghormati para ulama presiden ri,Positive,
46,306615832.0,296,2073,2023-03-17,7501,,asmara rakyat sudah tidak sabar mendukung anies presiden ri hidup rakyat hidup indonesia,Positive,
47,306615832.0,296,2074,2023-03-17,7501,,alhamdulillah jangan biarkan orang baik berjuang sendiri mari bersama dukung anies presiden ri,Positive,
48,306615832.0,296,2101,2023-03-17,7501,,bersama rakyat lakukan perubahan untuk indonesia lebih baik maju damai adil dan makmur anies presiden ri,Positive,
49,306615832.0,296,2160,2023-03-16,7501,,pemimpin cerdas jujur dan tidak baperan anies presiden ri,Positive,
50,306615832.0,296,2216,2023-03-15,7501,,anies pemimpin yang diharapkan rakyat presiden ri,Positive,
51,306615832.0,296,2381,2023-03-13,7501,,pemimpin yang lahir di indonesia jiwa raganya indonesia asli merah putih darahnya siap membawa indonesia maju damai adil dan makmur mari bersama rakyat dukung anies baswedan presiden ri,Positive,
52,306615832.0,296,2445,2023-03-12,7501,,orang orang cerdas dan waras merapat ke anies mari lawan oligarki selamatkan indonesia anies presiden ri,Positive,
53,306615832.0,296,2463,2023-03-12,7501,,anies pemimpin yang benar benar dekat dengan rakyat presiden ri,Positive,
54,306615832.0,296,2470,2023-03-12,7501,,pemimpin yang benar benar merakyat dekat dengan rakyat tanpa polesan tanpa setingan tanpa sutradara anies presiden ri,Positive,
55,306615832.0,296,2481,2023-03-12,7501,,masya alloh rakyat begitu merindukan pemimpin yang cerdas jujur benar benar pro rakyat bukan polesan anies presiden ri,Positive,
56,306615832.0,296,2482,2023-03-12,7501,,anies pemimpin yang dicintai rakyat presiden ri,Positive,
57,306615832.0,296,2491,2023-03-12,7501,,pulang kampung ke kota kelahiran anies pemimpin merakyat presiden ri,Positive,
58,306615832.0,296,2545,2023-03-11,7501,,sangat bangga ada pemimpin indonesia dihormati di dunia internasional cerdas jujur berwibawa anies presiden ri,Positive,
59,306615832.0,296,2562,2023-03-11,7501,,pemimpin kelas internasional siapa anak bangsa yang tidak bangga anies pemimpin cerdas jujur dihormati dunia intrenasional presiden ri,Positive,
60,306615832.0,296,2592,2023-03-10,7501,,anies pemimpin cerdas jujur bersih presiden ri,Positive,
61,306615832.0,296,2608,2023-03-10,7501,,bangga pemimpin kebanggaan indonesia dihormati di dunia internasional anies presiden ri,Positive,
62,306615832.0,296,2611,2023-03-10,7501,,anies pemimpin level internasional kebanggaan indonesia presiden ri,Positive,
63,306615832.0,296,2637,2023-03-09,7501,,sangat membanggakan pemimpin level internasional kebanggaan indonesia anies presiden ri,Positive,
64,306615832.0,296,2652,2023-03-09,7501,,mari dukung anies baswedan presiden ri untuk indonesia bersatu aman damai dan maju,Positive,
65,306615832.0,296,2653,2023-03-09,7501,,asmara siapa yang ingin indonesia aman damai maju tanpa buzzer kang hoax dan pemecah belah dukung anies baswedan presiden ri,Positive,
66,306615832.0,296,2669,2023-03-09,7501,,anies pemimpin kebangaan indonesia presiden ri,Positive,
67,306615832.0,296,2693,2023-03-09,7501,,bersama rakyat dan para ulama mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
68,306615832.0,296,2695,2023-03-09,7501,,bangga kalau indonesia dipimpin pemimpin seperti ini cerdas jujur dihormati dunia internasional saatnya indonesia maju anies presiden ri,Positive,
69,306615832.0,296,2754,2023-03-08,7501,,anies presiden ri untuk indonesia aman damai maju tanpa buzzer pemecah belah,Positive,
70,306615832.0,296,2785,2023-03-07,7501,,karya anies memang luar biasa saatnya anies urus indonesia anies presiden ri,Positive,
71,306615832.0,296,2788,2023-03-07,7501,,pemimpin kebanggaan indonesia anies presiden ri,Positive,
72,306615832.0,296,2804,2023-03-07,7501,,anies pemimpin level internasional kebanggaan indonesia presiden ri,Positive,
73,306615832.0,296,2886,2023-03-06,7501,,dicintai rakyat di dalam dan di luar negeri anies presiden ri,Positive,
74,306615832.0,296,2983,2023-03-05,7501,,bapak prabowo sebagai negarawan ada baiknya mendukung anies presiden ri lawan oligarki selamatkan indonesia,Positive,
75,306615832.0,296,2988,2023-03-05,7501,,anies pemimpin cerdas dan jujur presiden ri,Positive,
76,306615832.0,296,3018,2023-03-05,7501,,walau sudah mantan tetap ingat warga jakarta mantap pak anies sangat peduli kesedihan warga cocok jadi presiden ri,Positive,
77,306615832.0,296,3020,2023-03-05,7501,,rakyat bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
78,306615832.0,296,3037,2023-03-05,7501,,asmara untuk indonesia yang lebih baik anies presiden ri,Positive,
79,306615832.0,296,3045,2023-03-04,7501,,bismillah untuk selamatkan indonesia dari oligarki anies presiden ri,Positive,
80,306615832.0,296,3275,2023-03-02,7501,,mari bersama rakyat lawan oligarki selamatkan indonesia anies presiden ri,Positive,
81,306615832.0,296,3302,2023-03-02,7501,,mari bersama koalisi perubahan selamatkan indonesia selamatkan rakyat anies presiden ri,Positive,
82,306615832.0,296,3607,2023-02-27,7501,,anies pemimpin cerdas jujur dan mempersatukan presiden ri,Positive,
83,306615832.0,296,3614,2023-02-27,7501,,anies presiden ri indonesia damai maju adil dan makmur tanpa buzzer,Positive,
84,306615832.0,296,3762,2023-02-25,7501,,mari bersama rakyat lawan oligarki selamatkan indonesia anies presiden ri,Positive,
85,306615832.0,296,4097,2023-02-23,7501,,bismillah semoga alloh yang maha kuasa meridhoi dan melancarkan anies baswedan menjadi presiden ri,Positive,
86,306615832.0,296,4168,2023-02-22,7501,,mari bergerak bersama lawan oligarki selamatkan indonesia anies presiden ri,Positive,
87,306615832.0,296,4172,2023-02-22,7501,,rakyat bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
88,306615832.0,296,4193,2023-02-22,7501,,alhamdulillah tabarakalloh semoga alloh meridhoi dan melancarkan hajat pak anies baswedan dan partai partai pengusungnya anies baswedan presiden ri selamatkan indonesia insya alloh,Positive,
89,306615832.0,296,4227,2023-02-22,7501,,mari bersatu selamatkan indonesia anies presiden ri,Positive,
90,306615832.0,296,4229,2023-02-22,7501,,mari bersama rakyat selamatkan indonesia anies presiden ri,Positive,
91,306615832.0,296,4232,2023-02-22,7501,,anies bersama rakyat tumbangkan oligarki selamatkan indonesia anies presiden ri,Positive,
92,306615832.0,296,4242,2023-02-22,7501,,anies pemimpin cerdas dan jujur mari bersatu selamatkan indonesia anies presiden ri,Positive,
93,306615832.0,296,4258,2023-02-22,7501,,rakyat butuh pemimpin cerdas dan jujur anies presiden ri,Positive,
94,306615832.0,296,4259,2023-02-22,7501,,semakin dijegal semakin didukung rakyat anies presiden ri,Positive,
95,306615832.0,296,4289,2023-02-21,7501,,mari bersama anies kita lawan oligarki selamatkan indonesia anies presiden ri,Positive,
96,306615832.0,296,4323,2023-02-21,7501,,semakim difitnah semakin didukung rakyat anies presiden ri,Positive,
97,306615832.0,296,4466,2023-02-19,7501,,anies baswedan memang luar biasa saatnya bangun indonesia anies presiden ri,Positive,
98,306615832.0,296,4468,2023-02-19,7501,,mari tegakkan pancasila bersama anies baswedan presiden ri rakyat adil dan makmur,Positive,
99,306615832.0,296,4529,2023-02-18,7501,,dengan dukungan rakyat selamatkan indonesia anies presiden ri,Positive,
100,306615832.0,296,4616,2023-02-17,7501,,sungguh rakyat merindukan pemimpin cerdas dan jujur anies presiden ri,Positive,
101,306615832.0,296,4729,2023-02-16,7501,,mari bersatu untuk perubahan lawan oligarki selamatkan indonesia anies presiden ri,Positive,
102,306615832.0,296,4748,2023-02-16,7501,,anak anak yang masih polos tahu mana pemimpin yang cerdas dan jujur anies presiden ri,Positive,
103,306615832.0,296,4758,2023-02-16,7501,,rakyat bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
104,306615832.0,296,4834,2023-02-15,7501,,mantap anies pemimpin jujur dan cerdas presiden ri,Positive,
105,306615832.0,296,4849,2023-02-15,7501,,nasdem demokrat pks partai umat insya alloh partai partai lain menyusul mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
106,306615832.0,296,4870,2023-02-15,7501,,jakarta damai tidak ada konflik sara semua dilindungi anies bapak toleransi presiden ri,Positive,
107,306615832.0,296,4970,2023-02-14,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
108,306615832.0,296,5009,2023-02-14,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
109,306615832.0,296,5010,2023-02-14,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
110,306615832.0,296,5027,2023-02-14,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
111,306615832.0,296,5036,2023-02-14,7501,,asmara semakin diganggu semakin didukung rakyat anies presiden ri,Positive,
112,306615832.0,296,5077,2023-02-13,7501,,asmara semakin dijegal semakin didukung rakyat lawan oligarki selamatkan indonesia anies presiden ri,Positive,
113,306615832.0,296,5161,2023-02-13,7501,,anies pemimpin cerdas dan jujur presiden ri,Positive,
114,306615832.0,296,5266,2023-02-11,7501,,anies pemimpin jujur dan cerdas presiden ri,Positive,
115,306615832.0,296,5267,2023-02-11,7501,,anies semakin difitnah semakin didukung rakyat lawan oligarki dan konco konconya anies presiden ri,Positive,
116,306615832.0,296,5271,2023-02-11,7501,,anies pemimpin cerdas dan jujur presiden ri,Positive,
117,306615832.0,296,5278,2023-02-11,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
118,306615832.0,296,5280,2023-02-11,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
119,306615832.0,296,5309,2023-02-11,7501,,sudah ada suratnya hoax itu semakin difitnah anies semakin didukung rakyat presiden ri,Positive,
120,306615832.0,296,5322,2023-02-11,7501,,anies pemimpin cerdas dan jujur presiden ri,Positive,
121,306615832.0,296,5357,2023-02-10,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
122,306615832.0,296,5359,2023-02-10,7501,,bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
123,306615832.0,296,5361,2023-02-10,7501,,semakin anies difitnah semakin didukung rakyat anies presiden ri,Positive,
124,306615832.0,296,5381,2023-02-10,7501,,anies pemimpin cerdas presiden ri,Positive,
125,306615832.0,296,5493,2023-02-09,7501,,saatnya orang baik yang memimpin politik lawan oligarki selamatkan indonesia anies presiden ri,Positive,
126,306615832.0,296,5514,2023-02-09,7501,,semakin dihambat semakin didukung rakyat anies presiden ri,Positive,
127,306615832.0,296,5542,2023-02-08,7501,,semakin dihambat semakin didukung rakyat anies presiden ri,Positive,
128,306615832.0,296,5562,2023-02-08,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
129,306615832.0,296,5577,2023-02-08,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
130,306615832.0,296,5591,2023-02-08,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
131,306615832.0,296,5675,2023-02-07,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
132,306615832.0,296,5676,2023-02-07,7501,,mari bersatu lawan oligarki selamatkan indonesia anies presiden ri,Positive,
133,306615832.0,296,6106,2023-02-02,7501,,nah sekarang kesampingkan ego dukung anies presiden demi bangsa iso opo ora,Positive,
134,306615832.0,296,6250,2023-02-01,7501,,asmara lawan oligarki selamatkan indonesia anies presiden ri,Positive,
135,306615832.0,296,6315,2023-02-01,7501,,rakyat rindu pemimpin cerdas jujur dan benar benar pro rakyat anies presiden ri,Positive,
136,306615832.0,296,6325,2023-02-01,7501,,semakin difitnah anies semakin didukung rakyat anies presiden ri,Positive,
137,306615832.0,296,6491,2023-01-31,7501,,mari bersatu lawan oligarki selamatkan indonesia selamatkan rakyat anies presiden ri,Positive,
138,306615832.0,296,6493,2023-01-31,7501,,mari bersatu lawan oligarki selamatkan indonesia selamatkan rakyat anies presiden ri,Positive,
139,306615832.0,296,6500,2023-01-31,7501,,semakin dijegal semakin didukung rakyat anies presiden ri,Positive,
140,306615832.0,296,6515,2023-01-31,7501,,semakin dijegal semakin didukung rakyat anies presiden ri,Positive,
141,306615832.0,296,6619,2023-01-30,7501,,lawan oligarki selamatkan indonesia anies presiden ri,Positive,
142,306615832.0,296,6885,2023-01-28,7501,,bismillah selamatkan rakyat dari oligarki anies presiden ri,Positive,
143,306615832.0,296,6961,2023-01-27,7501,,anies pemimpin cerdas jujur berprestasi cocok presiden ri,Positive,
144,306615832.0,296,7062,2023-01-26,7501,,masya alloh selamatkan indonesia anies presiden ri,Positive,
145,306615832.0,296,7412,2023-01-24,7501,,asmara rakyat rindu pemimpin cerdas jujur dan pro rakyat anies presiden ri,Positive,
146,306615832.0,296,8213,2023-01-19,7501,,anies pemimpin cerdas selamatkan indonesia presiden ri,Positive,
147,306615832.0,296,9141,2023-01-13,7501,,anies pemimpin kebanggaan indonesia presiden ri,Positive,
148,306615832.0,296,9551,2023-01-11,7501,,anies pemimpin kebanggaan indonesia presiden ri,Positive,
149,306615832.0,296,9819,2023-01-08,7501,,anies pemimpin harapan rakyat presiden ri,Positive,
150,306615832.0,296,1380,2023-04-05,7501,,ya akur saja bro saya suka prabowo tapi dukung anies presiden ri,Positive,
151,306615832.0,296,4409,2023-03-05,7501,,bapak prabowo sebagai negarawan ada baiknya mendukung anies presiden ri lawan oligarki selamatkan indonesia,Positive,
152,306615832.0,296,8227,2023-01-17,7501,,mantap prabowo presiden ri,Positive,
153,306615832.0,296,163,2023-04-13,333,"Nusa Tenggara Timur, Indonesia",terik siang hari yang menyengat ditambah kegiatanku yg sangat padat seketika kuingat senyum pak ganjar jiwaku kembali bersemangat,Positive,Nusa Tenggara Timur
154,306615832.0,296,678,2023-04-07,180,"Sumatera Utara, Indonesia",hi bestue dokumentasi kegiatan srikandi ganjar sumatera utara bersama putri make up artis dalam melakukan kegiatan make up class dengan tema eid mubarak make up look,Positive,Sumatera Utara
155,306615832.0,296,679,2023-04-07,786947,"Denpasar Barat, Indonesia",siapapun politisi pada posisi ganjar sebagai gubernur dari kader pdip yg juga berambisi sebagai presiden gp tahu persis bahwa nasibnya ditentukan oleh mega maka ketika dihadapkan pada pilihan pilih ikut jkw atau pilih nurut mega sudah pasti jawabnya ikut mega,Positive,Denpasar Barat
156,306615832.0,296,683,2023-04-07,148,,as tadinya kasian liat beliau di bully tp semakin banyak ngomong kok makin nyebelin jd makin tdk respek ke ganjar dan pdip sayang gibran blm thn jd gak bisa pilih mas wali jd presiden,Positive,
157,306615832.0,296,688,2023-04-07,273,,srikandi ganjar sulawesi selatan mengadakan beauty class daily makeup look bersama kombat bone,Positive,
158,306615832.0,296,691,2023-04-07,303,,silaturrahmi majelis nariyah at thoyyibah kabupaten bangkalan serta berikan bantuan kipas angin amp kebutuhan pokok majelis,Positive,
159,306615832.0,296,772,2023-04-06,10297,"Pekanbaru, Indonesia ",tweet ganjar for presiden palestina,Positive,Pekanbaru
160,306615832.0,296,788,2023-04-05,903,,apapun yg terjadi gw tetep dukung ganjar jadi presiden palestina,Positive,
161,306615832.0,296,821,2023-04-05,74,,msh setia sama pak ganjar ganjar presiden,Positive,
162,306615832.0,296,822,2023-04-05,19,,kegigihan pal ganjar tangkal radikalisme diindonesia memcu ratusan ustadz di deli serdang pendukungnya jdi presiden,Positive,
163,306615832.0,296,1084,2023-03-29,1553,,saya dukung ganjar jadi presiden palestina,Positive,
164,306615832.0,296,1174,2023-03-28,10486,"Serang, Indonesia",benarkah ganjar menjadi tumbal partai walaupun saya menyesalkan dengan sikap pak ganjarnamun saya akan tetap tegak lurus mendukung beliaukarena diantara nama yang ada pak ganjarlah yang masih relevan untuk menjadi presiden di videoplayback mp,Positive,Serang
165,306615832.0,296,1229,2023-03-27,2929,iKN nusantara ,sekali ganjar tetap ganjarrr bumi berguncang langit runtuh tetep ganjar pranowo the next presiden ri,Positive,iKN nusantara 
166,306615832.0,296,1252,2023-03-27,318784,Bekasi-Jawa Barat-Indonesia,survey indikator jika pemilihan presiden di adakan skrg siapa yang akan ibu bapak pilih sebagai presiden diantara nama berikut iy nama ganjar pranowo tetap berada di puncak survey capres dgn hasil ganjar pranowo,Positive,Bekasi-Jawa Barat-Indonesia
167,306615832.0,296,1284,2023-03-26,40698,"Jakarta Pusat, DKI Jakarta",survei indikator ganjar unggul prabowo dan anies bersaing jakarta edunewsid gubernur jawa tengah jateng ganjar pranowo masih berada di posisi teratas dalam bursa calon presiden capres sementara di posisi kedua ada nama menteri pertahanan,Positive,Jakarta Pusat
168,306615832.0,296,1409,2023-03-25,893,"DKI Jakarta, Indonesia",marhaban ya ramadhan selamat menunaikan ibadah puasa bagi yang menjalankan ya mak follow kami di untuk informasi lain dm kami,Positive,DKI Jakarta
169,306615832.0,296,1447,2023-03-24,30398,United States,amin ganjar pranowo presiden tahun,Positive,United States
170,306615832.0,296,1452,2023-03-24,7199,,gak apa fir rasis kn mayang klau pak ganjar menang anjing buzer kayak lu bisa makan lagian presiden survei itu dimana ada relawan untuk bagi sembako si situ mereka berdesak hadir,Positive,
171,306615832.0,296,1453,2023-03-24,59,"Kota Kupang, NTT",selamat menunaikan ibadah puasa  pranowo,Positive,Kota Kupang
172,306615832.0,296,1454,2023-03-24,665,"Pasar Rebo, Indonesia",pak ganjar pranowo memang sudah pantas untuk maju di pilpres dan menjadi presiden ri,Positive,Pasar Rebo
173,306615832.0,296,1479,2023-03-24,366,,selamat menyambut bulan suci ramadhan,Positive,
174,306615832.0,296,1480,2023-03-24,366,,mak ganjar sumatera utara mengucapkan selamat menunaikan ibadah puasa dan selamat menyambut bulan suci ramadhan,Positive,
175,306615832.0,296,1540,2023-03-23,31924,"Jawa Barat, Indonesia",ganjar presiden,Positive,Jawa Barat
176,306615832.0,296,1594,2023-03-22,1246,,semakin yakin dan optimis bahwa pak ganjar pantas maju menjadi presiden ri,Positive,
177,306615832.0,296,1626,2023-03-22,59,"Kota Kupang, NTT",basketball competition srikandi amp  pranowo,Positive,Kota Kupang
178,306615832.0,296,1627,2023-03-22,122,"Maros, Sulawesi Selatan",mak ganjar sulawesi selatan berbagi kebaikan,Positive,Maros
179,306615832.0,296,1637,2023-03-22,1170,,saya yakin sosok pak ganjar ini memang layak sekali menjadi presiden ri di tahun nanti,Positive,
180,306615832.0,296,1668,2023-03-21,391,,alhamdulillahsemoga berkahdan prabowo atau ganjar yg jadi presiden,Positive,
181,306615832.0,296,1717,2023-03-21,1408,,semoga harapan dan citacita kita agar pak ganjar melanjutkan kepemimpinan menjadi presiden ini dapat terwujud di,Positive,
182,306615832.0,296,1737,2023-03-20,996,,kinerja ganjar di lingkup provinsi jawa tengah sarat prestasi berbagai penghargaan telah dipersembahkan ganjar selama memimpin provinsi jawa tengah sosok ganjar memang pantas jadi the next presiden sunda ridwan kamil kandidat mentri pagii,Positive,
183,306615832.0,296,1741,2023-03-20,3236,,my god cuma ganjar yang pantas jadi presiden indonesia fajri kandidat menteri we miss ilichil sunda ridwan kamil kontra txt is txt taylor bakri ng tze yong,Positive,
184,306615832.0,296,1785,2023-03-20,13671,jakarta,rngp tegaskan ganjar pranowo sebagai calon presiden ri bukan cawapresnya prabowo subianto,Positive,jakarta
185,306615832.0,296,1792,2023-03-20,6579,,masyarakat yakin ganjar siap bawa ri menjadi lebih kuat dan maju jika jd presiden indonesia tahun nanti,Positive,
186,306615832.0,296,1828,2023-03-19,1146,Bojonegoro,hemat tepat ringkas amp jelas wujudkan indonesia yang lebih baik duet mega super ganjar pranowo prabowo subianto menang satu putaran pemilu,Positive,Bojonegoro
187,306615832.0,296,1915,2023-03-19,7677,"Jawa Tengah, Indonesia",para pendukung wan jembud banyak yg berubah haluan mendukung ganjar pranowo sebagai presiden di pilpres,Positive,Jawa Tengah
188,306615832.0,296,1979,2023-03-18,267,,serikat pekerja nasional nyatakan dukung ganjar presiden bournemouth lpsk ros memukau jakarta israel lalisa guncang jakarta merapi umur burundi jisoo mengguncang jakarta baju hammersonic morn kante johnny sore mitologi indonesia indonesia cinta jennie,Positive,
189,306615832.0,296,1982,2023-03-18,270,,serikat pekerja nasional nyatakan dukung ganjar presiden sore mitologi indonesia indonesia cinta jennie  is coming,Positive,
190,306615832.0,296,2028,2023-03-18,46793,,wakil ketua umum partai kebangkitan bangsa pkb jazilul fawaid tetap yakin dengan kelanjutan koalisi partainya dengan partai gerindra kendati mencuat isu duet prabowo subiantoganjar pranowo dalam pemilihan presiden pilpres sebab momen,Positive,
191,306615832.0,296,2059,2023-03-17,751,,mantap gbb dukung terus pak ganjar untuk jadi presiden kita di pilpres,Positive,
192,306615832.0,296,2070,2023-03-17,748,,serikat pekerja nasional spn seluruh indonesia menyatakan dukungannya terhadap ganjar pranowo sebagai presiden hary tanoesoedibjo pendiem suzume pellistri say my name bobo hybe be fair to jin,Positive,
193,306615832.0,296,2073,2023-03-17,134542,,momen manis presiden amp dianggap sinyal dukungan jokowi terhadap duet ganjarprabowo untuk pilpres nanti,Positive,
194,306615832.0,296,2074,2023-03-17,1776,,siregarxix kita ganti presiden nya nih tahun sama ganjar pranowo tentunya via pemilu yah presiden adalah orang indonesia asli dari zaman dulu kalau namanya orang di luar pemerintahan suka suka dia lah qiqiqiqiqi,Positive,
195,306615832.0,296,2101,2023-03-17,1653,,terlebih dalam debut prabowoganjar tampil bersama di kebumen ujang menilai jokowi dekat dengan kedua tokoh tersebut apalagi di beberapa kesempatan jokowi seperti mengindikasikan dukungan secara khusus bahwa adalah giliran prabowo untuk menjadi presiden,Positive,
