,User ID,Count,Unnamed: 0,Date,Tweet Count,Tweet Location,Tweet,label,Clean,city
29,306615832.0,143,1737,2023-03-20,996,,kinerja ganjar di lingkup provinsi jawa tengah sarat prestasi berbagai penghargaan telah dipersembahkan ganjar selama memimpin provinsi jawa tengah sosok ganjar memang pantas jadi the next presiden sunda ridwan kamil kandidat mentri pagii,Positive,alhamdulillah amin ya robbal alamin bersama nu mari kita selamatkan indonesia ri,
30,306615832.0,143,1741,2023-03-20,3236,,my god cuma ganjar yang pantas jadi presiden indonesia fajri kandidat menteri we miss ilichil sunda ridwan kamil kontra txt is txt taylor bakri ng tze yong,Positive,partainya bersih bacapresnya jujur dan bersih ri,
31,306615832.0,143,1785,2023-03-20,13671,jakarta,rngp tegaskan ganjar pranowo sebagai calon presiden ri bukan cawapresnya prabowo subianto,Positive,pemimpin merakyat sangat dekat dengan rakyat harapan rakyat ri,jakarta
32,306615832.0,143,1792,2023-03-20,6579,,masyarakat yakin ganjar siap bawa ri menjadi lebih kuat dan maju jika jd presiden indonesia tahun nanti,Positive,pemimpin merakyat sangat dekat dengan rakyat ri,
33,306615832.0,143,1828,2023-03-19,1146,Bojonegoro,hemat tepat ringkas amp jelas wujudkan indonesia yang lebih baik duet mega super ganjar pranowo prabowo subianto menang satu putaran pemilu,Positive,partainya bersih bacapresnya jujur dan bersih insya alloh indonesia maju adil sejahtera ri,Bojonegoro
34,306615832.0,143,1915,2023-03-19,7677,"Jawa Tengah, Indonesia",para pendukung wan jembud banyak yg berubah haluan mendukung ganjar pranowo sebagai presiden di pilpres,Positive,pemimpin merakyat benar benar pro rakyat mari bersama sama dukung ri untuk indonesia yang lebih baik maju damai adil dan sejahtera,Jawa Tengah
35,306615832.0,143,1979,2023-03-18,267,,serikat pekerja nasional nyatakan dukung ganjar presiden bournemouth lpsk ros memukau jakarta israel lalisa guncang jakarta merapi umur burundi jisoo mengguncang jakarta baju hammersonic morn kante johnny sore mitologi indonesia indonesia cinta jennie,Positive,mari kita dukung ri untuk indonesia maju damai adil dan makmur,
36,306615832.0,143,1982,2023-03-18,270,,serikat pekerja nasional nyatakan dukung ganjar presiden sore mitologi indonesia indonesia cinta jennie  is coming,Positive,hujan insya alloh menjadi berkah mengantarkan ri,
37,306615832.0,143,2028,2023-03-18,46793,,wakil ketua umum partai kebangkitan bangsa pkb jazilul fawaid tetap yakin dengan kelanjutan koalisi partainya dengan partai gerindra kendati mencuat isu duet prabowo subiantoganjar pranowo dalam pemilihan presiden pilpres sebab momen,Positive,mari rakyat bersatu saatnya lawan oligarki selamatkan indonesia ri,
38,306615832.0,143,2059,2023-03-17,751,,mantap gbb dukung terus pak ganjar untuk jadi presiden kita di pilpres,Positive,terlihat rakyat begitu mencintainya ri,
39,306615832.0,143,2070,2023-03-17,748,,serikat pekerja nasional spn seluruh indonesia menyatakan dukungannya terhadap ganjar pranowo sebagai presiden hary tanoesoedibjo pendiem suzume pellistri say my name bobo hybe be fair to jin,Positive,pemimpin yang merakyat menghormati para ulama ri,
40,306615832.0,143,2073,2023-03-17,134542,,momen manis presiden amp dianggap sinyal dukungan jokowi terhadap duet ganjarprabowo untuk pilpres nanti,Positive,asmara rakyat sudah tidak sabar mendukung ri hidup rakyat hidup indonesia,
41,306615832.0,143,2074,2023-03-17,1776,,siregarxix kita ganti presiden nya nih tahun sama ganjar pranowo tentunya via pemilu yah presiden adalah orang indonesia asli dari zaman dulu kalau namanya orang di luar pemerintahan suka suka dia lah qiqiqiqiqi,Positive,alhamdulillah jangan biarkan orang baik berjuang sendiri mari bersama dukung ri,
42,306615832.0,143,2101,2023-03-17,1653,,terlebih dalam debut prabowoganjar tampil bersama di kebumen ujang menilai jokowi dekat dengan kedua tokoh tersebut apalagi di beberapa kesempatan jokowi seperti mengindikasikan dukungan secara khusus bahwa adalah giliran prabowo untuk menjadi presiden,Positive,bersama rakyat lakukan perubahan untuk indonesia lebih baik maju damai adil dan makmur ri,
43,306615832.0,143,2216,2023-03-15,893,"DKI Jakarta, Indonesia",produktif dulu ya mak istirahat nya nanti tapi selalu jaga kesehatan okay follow kami di untuk informasi lain dm kami,Positive,pemimpin yang diharapkan rakyat ri,DKI Jakarta
44,306615832.0,143,2381,2023-03-13,37473,Indonesia,indonesia membutuhkan kesinambungan sustainabaility pembangunan dukung prabowo ganjar sebagai presiden dan wakil presiden,Positive,pemimpin yang lahir di indonesia jiwa raganya indonesia asli merah putih darahnya siap membawa indonesia maju damai adil dan makmur mari bersama rakyat dukung ri,Indonesia
45,306615832.0,143,2463,2023-03-12,333,"Nusa Tenggara Timur, Indonesia",mak ganjar untuk pak ganjar,Positive,pemimpin yang benar benar dekat dengan rakyat ri,Nusa Tenggara Timur
46,306615832.0,143,2469,2023-03-12,5747,,percaya anies bakal menang pilpres yg ke dan ganjar pranowo akan menjadi presiden pada tahun,Positive,mari seluruh indonesia bersatu dukung lawan oligarki selamatkan indonesia jangan biarkan orang baik berjuang sendiri ri,
47,306615832.0,143,2470,2023-03-12,5747,,percaya anies bakal menang pilpres yg ke dan ganjar pranowo akan menjadi presiden pada tahun,Positive,pemimpin yang benar benar merakyat dekat dengan rakyat tanpa polesan tanpa setingan tanpa sutradara ri,
48,306615832.0,143,2482,2023-03-12,1305,,tidak di pungkiri lagi kalau pak ganjar mendapatkan dukungan dari berbagai masyarakat terkhusus ketika di manapun berada kini pak ganjar mendapatkan teriakan presiden,Positive,pemimpin yang dicintai rakyat ri,
49,306615832.0,143,2491,2023-03-12,1733,,semoga aja pak ganjar pranowo bisa maju di pilpres dan menjadi presiden ri ke,Positive,pulang kampung ke kota kelahiran pemimpin merakyat ri,
50,306615832.0,143,2545,2023-03-11,1056,,pan menyiratkan nama capres dan cawapres yang akan diusung pada pemilihan presiden ketua umum pan zulkifli hasan menyebut ganjar dan erick thohir sebagai sosok yang harmonis mbanking bca david jerome hendra kurniawan purel mati bd jepang,Positive,sangat bangga ada pemimpin indonesia dihormati di dunia internasional cerdas jujur berwibawa ri,
51,306615832.0,143,2562,2023-03-11,124686,"Pondok Aren, Indonesia",ketua pan zulkifli hasan menyodorkan nama gubernur jateng ganjar pranowo dan menteri bumn ke presiden joko widodo saat pidato rakornas pemenangan pemilu dan workshop di kota semarang,Positive,pemimpin kelas internasional siapa anak bangsa yang tidak bangga pemimpin cerdas jujur dihormati dunia intrenasional ri,Pondok Aren
52,306615832.0,143,2583,2023-03-10,3246,,terbaik emang ini calon presiden indonesia jaeyong jaya jaya jaya jeff last ghibli agnes purel senin hyperline,Positive,mari kita kebalikan kewarasan melalui ri,
53,306615832.0,143,2592,2023-03-10,1747,,alhamdulillah klo pan milih pak ganjar sbg next presiden semakin gue gak resfect sama pan,Positive,pemimpin cerdas jujur bersih ri,
54,306615832.0,143,2608,2023-03-10,7633,Klaten,setelah tersirat pasti tersurat partai amanat nasional menyiratkan nama calon presiden dan calon wakil presiden yang akan diusung pada pemilihan presiden melalui pantunganjarpranowoerick thohir,Positive,bangga pemimpin kebanggaan indonesia dihormati di dunia internasional ri,Klaten
55,306615832.0,143,2611,2023-03-10,103,,ribuat petani tembakau dukung penuh ganjar presiden last ghibli  marnie eeeee,Positive,pemimpin level internasional kebanggaan indonesia ri,
56,306615832.0,143,2637,2023-03-09,92,Sumatera Selatan ,ganjar siap maju sebagai calon presiden,Positive,sangat membanggakan pemimpin level internasional kebanggaan indonesia ri,Sumatera Selatan 
57,306615832.0,143,2652,2023-03-09,14319,,sahabat ganjar deruan dukungan untuk ganjar pranowo supaya menjadi presiden indonesia diperiode kembali menggema di jawa barat pada kesempatan ini ratusan warga menyampaikan aspirasi dukungannya dalam kegiatan pelatihan bulu tangkis dari sahabat ganjar di kecamatan,Positive,mari dukung ri untuk indonesia bersatu aman damai dan maju,
58,306615832.0,143,2669,2023-03-09,262,Indonesia,assalamualaikum para santri dukung ganjar kali ini dalam sesi jumat berkah para santri berbagi kepada masyarakat,Positive,pemimpin kebangaan indonesia ri,Indonesia
59,306615832.0,143,2693,2023-03-09,303,,jumat berbagi berkah kepada madrasah diniyah hidayatul mubtadin kabupaten trenggalek,Positive,bersama rakyat dan para ulama mari bersatu lawan oligarki selamatkan indonesia ri,
60,306615832.0,143,2695,2023-03-09,59,"Kota Kupang, NTT",zumba valentine party pranowo,Positive,bangga kalau indonesia dipimpin pemimpin seperti ini cerdas jujur dihormati dunia internasional saatnya indonesia maju ri,Kota Kupang
61,306615832.0,143,2754,2023-03-08,15051,,olah raga bukan ngapusi doorprize real gak kaya anys simple menyentuh untuk pembangunan yang berkesinambungan ganjar pranowo presiden ri,Positive,ri untuk indonesia aman damai maju tanpa buzzer pemecah belah,
62,306615832.0,143,2804,2023-03-07,900,KM50,usai dapat pengeras suara dari relawan ganjar ibuibu pengajian keceplosan insya allah pak anies presiden,Positive,pemimpin level internasional kebanggaan indonesia ri,KM50
63,306615832.0,143,2886,2023-03-06,36658,,calon presiden kunjungan ganjar pranowo tanpa doorprize tanpa hadiah umroh ternyata pendukungnya dikit banget,Positive,dicintai rakyat di dalam dan di luar negeri ri,
64,306615832.0,143,2988,2023-03-05,273,,makeup competition yang di adakan srikandi ganjar dpw sulawesi selatan merupakan ajang untuk mengasah diri sekaligus mengukur kemampuan para peserta makeup,Positive,pemimpin cerdas dan jujur ri,
65,306615832.0,143,3013,2023-03-05,1169,,selalu siap mendukung pak ganjar menuju presiden nanti,Positive,pemimpin merakyat ri,
66,306615832.0,143,3020,2023-03-05,68,,ahahaha mulai keliatan kan mana yg bener bener solid mana yg cuma ada maunya doang but saya tetep ganjar sampai presiden maju dan semakin besar terus utk pak ganjar,Positive,rakyat bersatu lawan oligarki selamatkan indonesia ri,
67,306615832.0,143,3037,2023-03-05,14319,,dukungan serta doa terus mengalir kepada gubernur jawa tengah ganjar pranowo agar menjadi presiden indonesia pada mendatang kali ini salah satu pedagang di pasar jatingaleh memberikan doa kepada ganjar pranowo saat sedang mengecek harga bahan pokok,Positive,asmara untuk indonesia yang lebih baik ri,
68,306615832.0,143,3045,2023-03-04,10949,"Limerick, Ireland",mantab pak gub yakin saya nanti th pak ganjar jd presiden ri pengganti pak jokowi aamiin ya robb,Positive,bismillah untuk selamatkan indonesia dari oligarki ri,Limerick
69,306615832.0,143,3275,2023-03-02,288,,mau apa pun itu saya tetap dukung ganjar pranowo jadi presiden ri di,Positive,mari bersama rakyat lawan oligarki selamatkan indonesia ri,
70,306615832.0,143,3302,2023-03-02,893,"DKI Jakarta, Indonesia",mak ganjar jabar gelar pelatihan ternak jangkrik di bandung ni mak seru banget ya kegiatannya kompak terus mak follow kami di,Positive,mari bersama koalisi perubahan selamatkan indonesia selamatkan rakyat ri,DKI Jakarta
71,306615832.0,143,3422,2023-03-01,333,"Nusa Tenggara Timur, Indonesia",mak ganjar untuk pak ganjar,Positive,masya alloh semua berjuang untuk indonesia ri,Nusa Tenggara Timur
72,306615832.0,143,3607,2023-02-27,1814,,selamat harlah nu selamat buat pak ganjar pranowo presiden lihat video ganjar pranowo,Positive,pemimpin cerdas jujur dan mempersatukan ri,
73,306615832.0,143,3614,2023-02-27,232,,kegiatan canvasing mak ganjar sumsel berbagi kebaikan di pagaralam,Positive,ri indonesia damai maju adil dan makmur tanpa buzzer,
74,306615832.0,143,3762,2023-02-25,1885,"Bandar Lampung, Lampung",dukung ganjar untuk menjadi presiden pranowo,Positive,mari bersama rakyat lawan oligarki selamatkan indonesia ri,Bandar Lampung
75,306615832.0,143,4107,2023-02-23,1087,"Bekasi Utara, Indonesia",pak ganjar pranowo memang sosok pemimpin yang layak dan pantas untuk maju di pilpres dan menjadi presiden ri ke,Positive,pemimpin merakyat ri,Bekasi Utara
76,306615832.0,143,4168,2023-02-22,1885,"Bandar Lampung, Lampung",dukung ganjar untuk menjadi presiden pranowo,Positive,mari bergerak bersama lawan oligarki selamatkan indonesia ri,Bandar Lampung
77,306615832.0,143,4172,2023-02-22,1081,,ganjar diharap jadi presiden yg dapat memberi dampak positif thd kemakmuran rakyat indonesia balada si roy richard eliezer zorn gen  kesambet sambo playstore firaun plat  cak nun,Positive,rakyat bersatu lawan oligarki selamatkan indonesia ri,
78,306615832.0,143,4193,2023-02-22,675,,kalo seandainya yang jadi presiden orang nya jokowi kaya prabowo atau ganjar pak rizal ramli masih garang nggak ya,Positive,alhamdulillah tabarakalloh semoga alloh meridhoi dan melancarkan hajat pak dan partai partai pengusungnya ri selamatkan indonesia insya alloh,
79,306615832.0,143,4211,2023-02-22,119,"Sumatera Selatan, Indonesia",buruh di banten amp bogor galang dukungan untuk ganjar jadi presiden,Positive,ri,Sumatera Selatan
80,306615832.0,143,4227,2023-02-22,8219,,gak masalah kalau dulu mega nggk maju nyapres yg penting posisi kunci sbg presiden dr partainya sm spt nanti gak harus mega atau puan bisa aja ganjar atau risma yg diajukan jd capres yg psti bukan orang dari partai lain apalagi kutu loncat yg gak jelas wkwkw,Positive,mari bersatu selamatkan indonesia ri,
81,306615832.0,143,4229,2023-02-22,232,,kegiatan canvasing mak ganjar sumsel berbagi kebaikan di pagaralam semoga apa yang kita berikan bermanfaat bagi warga warga sekalian,Positive,mari bersama rakyat selamatkan indonesia ri,
82,306615832.0,143,4232,2023-02-22,169109,Indonesia ????,ganjar pranowo pantas amp layak didukung menjadi calon presiden di tahun mendatang,Positive,bersama rakyat tumbangkan oligarki selamatkan indonesia ri,Indonesia ????
83,306615832.0,143,4242,2023-02-22,986,,bogor gubernur jawa tengah ganjar pranowo tidak mau berkomentar banyak soal namanya yang turut dipertimbangkan oleh koalisi indonesia bersatu kib sebagai calon presiden tahun apa kata siapa kata ganjar singkat,Positive,pemimpin cerdas dan jujur mari bersatu selamatkan indonesia ri,
84,306615832.0,143,4258,2023-02-22,1146,Bojonegoro,menang satu putaran pemilu ganjar pranowo presiden ri,Positive,rakyat butuh pemimpin cerdas dan jujur ri,Bojonegoro
85,306615832.0,143,4259,2023-02-22,1885,"Bandar Lampung, Lampung",dukung ganjar untuk menjadi presiden pranowo,Positive,semakin dijegal semakin didukung rakyat ri,Bandar Lampung
86,306615832.0,143,4289,2023-02-21,5152,"Jakarta Pusat, DKI Jakarta",bersama ganjar pranowo menbawa indonesia menuju indonesia emas ganjar presiden pranowo,Positive,mari bersama kita lawan oligarki selamatkan indonesia ri,Jakarta Pusat
87,306615832.0,143,4323,2023-02-21,1885,"Bandar Lampung, Lampung",dukung ganjar untuk menjadi presiden pranowo,Positive,semakim difitnah semakin didukung rakyat ri,Bandar Lampung
88,306615832.0,143,4368,2023-02-20,943,,sambut tahun baru optimis ganjar presiden pranowo,Positive,mari bersatu lawan oligarki ri,
89,306615832.0,143,4433,2023-02-19,333,"Nusa Tenggara Timur, Indonesia",melalui mak ganjar warga semakin memantapkan dukungan kepada bapak ganjar pranowo menuju kursi presiden,Positive,maaf pancasila adalah harga mati ri,Nusa Tenggara Timur
90,306615832.0,143,4466,2023-02-19,943,,komunitas senam deklarasi ganjar presiden pranowo,Positive,memang luar biasa saatnya bangun indonesia ri,
91,306615832.0,143,4468,2023-02-19,943,,seluruh kiai doakan ganjar jadi presiden pranowo,Positive,mari tegakkan pancasila bersama ri rakyat adil dan makmur,
92,306615832.0,143,4529,2023-02-18,943,,seluruh kiai doakan ganjar jadi presiden pranowo,Positive,dengan dukungan rakyat selamatkan indonesia ri,
93,306615832.0,143,4680,2023-02-17,5818,Surabaya,kalau megawati jadi nyapres kubu puan dan ganjar akan bersatu dua kubu internal pdi perjuangan puan maharani dan ganjar pranowo dianggap akan solid dan kuat ketika megawati soekarnoputri maju sebagai calon presiden capres pada pemilu,Positive,pemimpin merakyat ri,Surabaya
94,306615832.0,143,4748,2023-02-16,293,Bondowoso,kiai jawa timur sepakat ganjar menjadi presiden ri park chanyeol chicago alnassr todak say my name where is taeyong deschamps zidane gervonta yeonjun don quixote shout out,Positive,anak anak yang masih polos tahu mana pemimpin yang cerdas dan jujur ri,Bondowoso
95,306615832.0,143,4758,2023-02-16,893,"DKI Jakarta, Indonesia",selain aktif di instagram pak ganjar juga aktif di twitter loh mak contohnya ini turun tangan langsung untuk membantu evakuasi dan kegiatan lainnya bersama relawan ganjar,Positive,rakyat bersatu lawan oligarki selamatkan indonesia ri,DKI Jakarta
96,306615832.0,143,4785,2023-02-16,26521,Indonesia,ganjar pranowo festival relawan kenalkan ganjar lewat konser musik di awal tahun ini sahabat ganjar saga berharap dukungan diawali dgn keistimewaan supaya bisa mengantarkan pak menjadi presiden ri,Positive,rakyat semakin tak sabar ri,Indonesia
97,306615832.0,143,4792,2023-02-16,212,,dari kalangan anak anak muda juga banyak yg mendukung ganjar jadi presiden,Positive,pemimpin pro rakyat ri,
98,306615832.0,143,4834,2023-02-15,1528,"Way Kanan, Lampung",mantap ganjar sangat cocok gantikan presiden jokowi pranowo,Positive,mantap pemimpin jujur dan cerdas ri,Way Kanan
99,306615832.0,143,4849,2023-02-15,6,,ganjar presiden pranowo,Positive,nasdem demokrat pks partai umat insya alloh partai partai lain menyusul mari bersatu lawan oligarki selamatkan indonesia ri,
100,306615832.0,143,4870,2023-02-15,2474,,gen saewad kenal ini gak ganjar pranowo calon presiden dengar gak makanya nonton baik videonyasemoga aja hoax calon presiden negara banjirr nyapres gak ada partai yg usunghaluu,Positive,jakarta damai tidak ada konflik sara semua dilindungi bapak toleransi ri,
101,306615832.0,143,4924,2023-02-15,275,,ingat tetap pilih ganjar,Positive,jangan biarkan orang baik kerja sendiri mari dukung ri,
102,306615832.0,143,5010,2023-02-14,202,,semoga pak ganjar pranowo jadi presiden dipemilu amin dan pak anies jadi dosenamin,Positive,mari bersatu lawan oligarki selamatkan indonesia ri,
103,306615832.0,143,5027,2023-02-14,295,"Palembang, Sumatera Selatan",dukung ganjar jadi presiden pranowo,Positive,mari bersatu lawan oligarki selamatkan indonesia ri,Palembang
104,306615832.0,143,5036,2023-02-14,427,,progres kepemimpinan jateng selalu menjadi idola karena pak ganjar cukup dibilang berhat memimpin jateng,Positive,asmara semakin diganggu semakin didukung rakyat ri,
105,306615832.0,143,5077,2023-02-13,697,"Nusa Tenggara Timur, Indonesia",ganjar pranowo jadi presiden pranowo,Positive,asmara semakin dijegal semakin didukung rakyat lawan oligarki selamatkan indonesia ri,Nusa Tenggara Timur
106,306615832.0,143,5161,2023-02-13,366,,happy new year,Positive,pemimpin cerdas dan jujur ri,
107,306615832.0,143,5192,2023-02-12,1321,"Jakarta Selatan, DKI Jakarta",asmara mimpi sampai kapanpun anis ga bakalan jadi presiden ga percaya buktikan di pilpres yg coblos jokowi pasti coblos ganjar pranowo,Positive,mengajar rakyat bersatu lawan oligarki ri,Jakarta Selatan
108,306615832.0,143,5266,2023-02-11,943,,santri nusantara doakan ganjar presiden pranowo,Positive,pemimpin jujur dan cerdas ri,
109,306615832.0,143,5267,2023-02-11,893,"DKI Jakarta, Indonesia",apa ni yang di lakuin mak ganjar jabar untuk mencegah stunting penasaran ga sini mak kasih tau follow kami di untuk informasi lain dm kami,Positive,semakin difitnah semakin didukung rakyat lawan oligarki dan konco konconya ri,DKI Jakarta
110,306615832.0,143,5278,2023-02-11,1434,"Lampung, Indonesia",dukung ganjar presiden ganjar pranowo bersih for ganjar terbaik pranowo,Positive,mari bersatu lawan oligarki selamatkan indonesia ri,Lampung
111,306615832.0,143,5280,2023-02-11,80565,"Sukoharjo, Indonesia",para kiai sepuh dan habaib di kabupaten sukabumi mendoakan gubernur menjadi presiden ri di pilpres mereka menilai cuma ganjar yg memenuhi kriteria baik dari sisi kinerja akhlak maupun pemikiran setujuhhhh,Positive,mari bersatu lawan oligarki selamatkan indonesia ri,Sukoharjo
112,306615832.0,143,5309,2023-02-11,1434,"Lampung, Indonesia",dukung ganjar presiden ganjar pranowo bersih for ganjar terbaik pranowo,Positive,sudah ada suratnya hoax itu semakin difitnah semakin didukung rakyat ri,Lampung
113,306615832.0,143,5319,2023-02-11,366,,bak ganjar pranowo selalu dihati dan di nanti harus jadi,Positive,rakyat bersatu lawan oligarki ri,
114,306615832.0,143,5322,2023-02-11,6579,,dukungan buat ganjar untuk jd presiden ri menggema di seluruh pelosok nusantara,Positive,pemimpin cerdas dan jujur ri,
115,306615832.0,143,5357,2023-02-10,111,,kelompok relawan ganjarist terus mendorong gubernur jawa tengah ganjar pranowo dalam pemilihan presiden pilpres nanti ganjarist optimis,Positive,mari bersatu lawan oligarki selamatkan indonesia ri,
116,306615832.0,143,5359,2023-02-10,25664,"Jawa Barat, Indonesia",ganjarist beserta sayapsayapnya merupakan organisasi relawan dari berbagai lapisan masyarakat yang secara sadar mendorong ganjar pranowo sebagai presiden pada nanti ganjarist optimis,Positive,bersatu lawan oligarki selamatkan indonesia ri,Jawa Barat
